FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE,Hospital Name,DrugRecordID
4,ED,Cannabis and COVID-19,Age,55+ Years,17,05/01/2024,05/31/2024,1.388888889,Percent,EAST ADAMS RURAL HOSPITAL,4373
4,ED,Benzodiazepine and COVID-19,Age,55+ Years,17,05/01/2024,05/31/2024,0.0,Percent,GEISINGER MEDICAL CENTER,4374
4,ED,All Drugs and COVID-19,Age,55+ Years,18,06/01/2024,06/30/2024,2.240008595,Percent,TROY REGIONAL MEDICAL CENTER,4375
4,ED,All Opioids and COVID-19,Age,55+ Years,18,06/01/2024,06/30/2024,1.061007958,Percent,AURORA MEMORIAL HOSPITAL BURLINGTON,4376
4,ED,Stimulants and COVID-19,Age,55+ Years,18,06/01/2024,06/30/2024,0.0,Percent,BLUFFTON REGIONAL MEDICAL CENTER,4377
4,ED,Cannabis and COVID-19,Age,55+ Years,18,06/01/2024,06/30/2024,0.581395349,Percent,ADVENTHEALTH REDMOND,4378
4,ED,Benzodiazepine and COVID-19,Age,55+ Years,18,06/01/2024,06/30/2024,0.0,Percent,HILLSBORO AREA HOSPITAL,4379
4,ED,All Drugs and COVID-19,Age,55+ Years,19,07/01/2024,07/31/2024,3.031731071,Percent,PERRY COUNTY MEMORIAL HOSPITAL,4380
4,ED,All Opioids and COVID-19,Age,55+ Years,19,07/01/2024,07/31/2024,0.987654321,Percent,MARLETTE REGIONAL HOSPITAL,4381
4,ED,Stimulants and COVID-19,Age,55+ Years,19,07/01/2024,07/31/2024,2.336448598,Percent,INTEGRIS CANADIAN VALLEY HOSPITAL,4382
4,ED,Cannabis and COVID-19,Age,55+ Years,19,07/01/2024,07/31/2024,2.222222222,Percent,KINGMAN REGIONAL MEDICAL CENTER,4383
4,ED,All Drugs and COVID-19,Age,55+ Years,20,08/01/2024,08/31/2024,4.140298187,Percent,WYCKOFF HEIGHTS MEDICAL CENTER,4384
4,ED,All Opioids and COVID-19,Age,55+ Years,20,08/01/2024,08/31/2024,3.376623377,Percent,JEFFERSON EINSTEIN MONTGOMERY HOSPITAL,4385
4,ED,Stimulants and COVID-19,Age,55+ Years,20,08/01/2024,08/31/2024,0.829875519,Percent,MADISON MEMORIAL HOSPITAL,4386
4,ED,Cannabis and COVID-19,Age,55+ Years,20,08/01/2024,08/31/2024,4.624277457,Percent,SPRING GROVE HOSPITAL CENTER,4387
4,ED,Benzodiazepine and COVID-19,Age,55+ Years,20,08/01/2024,08/31/2024,0.0,Percent,CHEYENNE REGIONAL MEDICAL CENTER,4388
4,ED,All Drugs and COVID-19,Age,55+ Years,21,09/01/2024,09/30/2024,3.531362255,Percent,EMORY DECATUR HOSPITAL,4389
4,ED,All Opioids and COVID-19,Age,55+ Years,21,09/01/2024,09/30/2024,1.285347044,Percent,SAVOY MEDICAL CENTER,4390
4,ED,Stimulants and COVID-19,Age,55+ Years,21,09/01/2024,09/30/2024,0.0,Percent,FRENCH HOSPITAL MEDICAL CENTER,4391
4,ED,Cannabis and COVID-19,Age,55+ Years,21,09/01/2024,09/30/2024,1.282051282,Percent,ST LUKE'S WOOD RIVER MEDICAL CENTER,4392
4,ED,Benzodiazepine and COVID-19,Age,55+ Years,21,09/01/2024,09/30/2024,0.0,Percent,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,4393
4,ED,All Drugs and COVID-19,Age,55+ Years,22,10/01/2024,10/31/2024,2.407584958,Percent,"COMMUNITY MEMORIAL HOSPITAL, INC",4394
4,ED,All Opioids and COVID-19,Age,55+ Years,22,10/01/2024,10/31/2024,1.818181818,Percent,OCHSNER LSU HEALTH SHREVEPORT,4395
4,ED,Stimulants and COVID-19,Age,55+ Years,22,10/01/2024,10/31/2024,1.97044335,Percent,PARKER INDIAN HEALTH CENTER,4396
4,ED,Cannabis and COVID-19,Age,55+ Years,22,10/01/2024,10/31/2024,0.595238095,Percent,REGIONAL ONE HEALTH,4397
4,ED,Benzodiazepine and COVID-19,Age,55+ Years,22,10/01/2024,10/31/2024,0.0,Percent,JERSEY SHORE UNIVERSITY MEDICAL CENTER,4398
4,ED,All Drugs and COVID-19,Age,55+ Years,23,11/01/2024,11/30/2024,2.43999545,Percent,BUTLER COUNTY HEALTH,4399
4,ED,All Opioids and COVID-19,Age,55+ Years,23,11/01/2024,11/30/2024,0.914634146,Percent,CHRISTUS SANTA ROSA HOSPITAL-SAN MARCOS,4400
4,ED,Stimulants and COVID-19,Age,55+ Years,23,11/01/2024,11/30/2024,1.401869159,Percent,ST JOSEPH MEDICAL CENTER,4401
4,ED,Cannabis and COVID-19,Age,55+ Years,23,11/01/2024,11/30/2024,2.173913043,Percent,JEFFERSON COMMUNITY HEALTH & LIFE,4402
4,ED,Benzodiazepine and COVID-19,Age,55+ Years,23,11/01/2024,11/30/2024,0.0,Percent,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,4403
4,ED,All Drugs and COVID-19,Age,55+ Years,24,12/01/2024,12/31/2024,3.25207666,Percent,FISHERMEN'S COMMUNITY HOSPITAL,4404
4,ED,All Opioids and COVID-19,Age,55+ Years,24,12/01/2024,12/31/2024,2.649006623,Percent,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,4405
4,ED,Stimulants and COVID-19,Age,55+ Years,24,12/01/2024,12/31/2024,1.960784314,Percent,YORK HOSPITAL,4406
4,ED,Cannabis and COVID-19,Age,55+ Years,24,12/01/2024,12/31/2024,2.48447205,Percent,ONECORE HEALTH,4407
4,ED,Benzodiazepine and COVID-19,Age,55+ Years,24,12/01/2024,12/31/2024,2.564102564,Percent,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,4408
4,ED,All Drugs and COVID-19,Sex,Female,1,01/01/2023,01/31/2023,5.440744153,Percent,BEAUMONT HOSPITAL - GROSSE POINTE,4409
4,ED,All Opioids and COVID-19,Sex,Female,1,01/01/2023,01/31/2023,3.362831858,Percent,LIBERTY REGIONAL MEDICAL CENTER,4410
4,ED,Stimulants and COVID-19,Sex,Female,1,01/01/2023,01/31/2023,2.312138728,Percent,STAMFORD HOSPITAL,4411
4,ED,Cannabis and COVID-19,Sex,Female,1,01/01/2023,01/31/2023,3.25732899,Percent,OLMSTED MEDICAL CENTER,4412
4,ED,Benzodiazepine and COVID-19,Sex,Female,1,01/01/2023,01/31/2023,6.578947368,Percent,HUGGINS HOSPITAL,4413
4,ED,All Drugs and COVID-19,Sex,Female,2,02/01/2023,02/28/2023,3.922953753,Percent,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,4414
4,ED,All Opioids and COVID-19,Sex,Female,2,02/01/2023,02/28/2023,2.276707531,Percent,MERCY HOSPITAL JOPLIN,4415
4,ED,Stimulants and COVID-19,Sex,Female,2,02/01/2023,02/28/2023,1.949860724,Percent,MERIT HEALTH RIVER OAKS,4416
4,ED,Cannabis and COVID-19,Sex,Female,2,02/01/2023,02/28/2023,2.003338898,Percent,CHILDREN'S HOSPITAL COLORADO - COLORADO SPRINGS,4417
4,ED,Benzodiazepine and COVID-19,Sex,Female,2,02/01/2023,02/28/2023,3.75,Percent,PIEDMONT NEWTON HOSPITAL,4418
4,ED,All Drugs and COVID-19,Sex,Female,3,03/01/2023,03/31/2023,3.571735211,Percent,SUN BEHAVIORAL COLUMBUS,4419
4,ED,All Opioids and COVID-19,Sex,Female,3,03/01/2023,03/31/2023,1.424050633,Percent,WOODLAWN HOSPITAL,4420
4,ED,Stimulants and COVID-19,Sex,Female,3,03/01/2023,03/31/2023,1.028277635,Percent,"NEBRASKA SPINE HOSPITAL, LLC",4421
4,ED,Cannabis and COVID-19,Sex,Female,3,03/01/2023,03/31/2023,1.547987616,Percent,REEVES MEMORIAL MEDICAL CENTER,4422
4,ED,Benzodiazepine and COVID-19,Sex,Female,3,03/01/2023,03/31/2023,0.0,Percent,COOPERMAN BARNABAS MEDICAL CENTER,4423
4,ED,All Drugs and COVID-19,Sex,Female,4,04/01/2023,04/30/2023,2.429078014,Percent,"SUMMIT SURGICAL, LLC",4424
4,ED,All Opioids and COVID-19,Sex,Female,4,04/01/2023,04/30/2023,1.428571429,Percent,BOX BUTTE GENERAL HOSPITAL,4425
4,ED,Stimulants and COVID-19,Sex,Female,4,04/01/2023,04/30/2023,0.78125,Percent,ST LUKES HOSPITAL,4426
4,ED,Cannabis and COVID-19,Sex,Female,4,04/01/2023,04/30/2023,1.694915254,Percent,HCA FLORIDA ORANGE PARK HOSPITAL,4427
4,ED,Benzodiazepine and COVID-19,Sex,Female,4,04/01/2023,04/30/2023,5.263157895,Percent,AVERA FLANDREAU HOSPITAL - CAH,4428
4,ED,All Drugs and COVID-19,Sex,Female,5,05/01/2023,05/31/2023,2.332262971,Percent,WASHINGTON REGIONAL MEDICAL CENTER,4429
4,ED,All Opioids and COVID-19,Sex,Female,5,05/01/2023,05/31/2023,0.650406504,Percent,ADVOCATE SHERMAN HOSPITAL,4430
4,ED,Stimulants and COVID-19,Sex,Female,5,05/01/2023,05/31/2023,0.491400491,Percent,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,4431
4,ED,Cannabis and COVID-19,Sex,Female,5,05/01/2023,05/31/2023,1.681957187,Percent,MONROE COUNTY HOSPITAL,4432
4,ED,Benzodiazepine and COVID-19,Sex,Female,5,05/01/2023,05/31/2023,0.0,Percent,ST. ALPHONSUS MEDICAL CENTER - BAKER CITY,4433
4,ED,All Drugs and COVID-19,Sex,Female,6,06/01/2023,06/30/2023,2.139243762,Percent,KITTITAS VALLEY COMMUNITY HOSPITAL,4434
4,ED,All Opioids and COVID-19,Sex,Female,6,06/01/2023,06/30/2023,1.246105919,Percent,THE HEALING PLACE,4435
4,ED,Stimulants and COVID-19,Sex,Female,6,06/01/2023,06/30/2023,0.501253133,Percent,BAPTIST HOSPITAL OF MIAMI,4436
4,ED,Cannabis and COVID-19,Sex,Female,6,06/01/2023,06/30/2023,1.421800948,Percent,ASCENSION BRIGHTON CENTER FOR RECOVERY,4437
4,ED,Benzodiazepine and COVID-19,Sex,Female,6,06/01/2023,06/30/2023,0.0,Percent,LUCAS COUNTY HEALTH CENTER,4438
4,ED,All Drugs and COVID-19,Sex,Female,7,07/01/2023,07/31/2023,2.164216091,Percent,MARK TWAIN MEDICAL CENTER,4439
4,ED,All Opioids and COVID-19,Sex,Female,7,07/01/2023,07/31/2023,1.246105919,Percent,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,4440
4,ED,Stimulants and COVID-19,Sex,Female,7,07/01/2023,07/31/2023,1.084598698,Percent,MERCYONE CENTERVILLE MEDICAL CENTER,4441
4,ED,Cannabis and COVID-19,Sex,Female,7,07/01/2023,07/31/2023,0.744047619,Percent,CANDLER COUNTY HOSPITAL,4442
4,ED,Benzodiazepine and COVID-19,Sex,Female,7,07/01/2023,07/31/2023,0.0,Percent,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,4443
4,ED,All Drugs and COVID-19,Sex,Female,8,08/01/2023,08/31/2023,3.49435591,Percent,CARILION STONEWALL JACKSON HOSPITAL,4444
4,ED,All Opioids and COVID-19,Sex,Female,8,08/01/2023,08/31/2023,1.633986928,Percent,"ST JAMES BEHAVIORAL HEALTH HOSPITAL, INC",4445
4,ED,Stimulants and COVID-19,Sex,Female,8,08/01/2023,08/31/2023,1.531728665,Percent,SAKAKAWEA MEDICAL CENTER - CAH,4446
4,ED,Cannabis and COVID-19,Sex,Female,8,08/01/2023,08/31/2023,1.178451178,Percent,MCLAREN CARO REGION,4447
4,ED,Benzodiazepine and COVID-19,Sex,Female,8,08/01/2023,08/31/2023,0.0,Percent,ADVENTIST HEALTHCARE FORT WASHINGTON MEDICAL CTR,4448
4,ED,All Drugs and COVID-19,Sex,Female,9,09/01/2023,09/30/2023,4.210793866,Percent,NORTHERN LIGHT MAINE COAST HOSPITAL,4449
4,ED,All Opioids and COVID-19,Sex,Female,9,09/01/2023,09/30/2023,3.179650238,Percent,CARNEY HOSPITAL,4450
4,ED,Stimulants and COVID-19,Sex,Female,9,09/01/2023,09/30/2023,1.891252955,Percent,CREEKSIDE BEHAVIORAL HEALTH,4451
4,ED,Cannabis and COVID-19,Sex,Female,9,09/01/2023,09/30/2023,1.257861635,Percent,KIT CARSON COUNTY MEMORIAL HOSPITAL,4452
4,ED,Benzodiazepine and COVID-19,Sex,Female,9,09/01/2023,09/30/2023,2.197802198,Percent,BEACHAM MEMORIAL HOSPITAL,4453
4,ED,All Drugs and COVID-19,Sex,Female,10,10/01/2023,10/31/2023,3.534939863,Percent,CLAY COUNTY HOSPITAL,4454
4,ED,All Opioids and COVID-19,Sex,Female,10,10/01/2023,10/31/2023,3.375527426,Percent,TANNER MEDICAL CENTER - CARROLLTON,4455
4,ED,Stimulants and COVID-19,Sex,Female,10,10/01/2023,10/31/2023,1.871657754,Percent,BRONSON METHODIST HOSPITAL,4456
4,ED,Cannabis and COVID-19,Sex,Female,10,10/01/2023,10/31/2023,1.854714065,Percent,SAINT MARY'S HOSPITAL,4457
4,ED,Benzodiazepine and COVID-19,Sex,Female,10,10/01/2023,10/31/2023,1.162790698,Percent,MCPHERSON HOSPITAL,4458
4,ED,All Drugs and COVID-19,Sex,Female,11,11/01/2023,11/30/2023,4.151179974,Percent,Memorial Satilla Health,4459
4,ED,All Opioids and COVID-19,Sex,Female,11,11/01/2023,11/30/2023,2.791461412,Percent,MEDICAL CITY LAS COLINAS,4460
4,ED,Stimulants and COVID-19,Sex,Female,11,11/01/2023,11/30/2023,3.353658537,Percent,AVERA DE SMET MEMORIAL HOSPITAL - CAH,4461
4,ED,Cannabis and COVID-19,Sex,Female,11,11/01/2023,11/30/2023,2.170542636,Percent,WINCHESTER HOSPITAL,4462
4,ED,Benzodiazepine and COVID-19,Sex,Female,11,11/01/2023,11/30/2023,0.0,Percent,ALLEN PARISH HOSPITAL,4463
4,ED,All Drugs and COVID-19,Sex,Female,12,12/01/2023,12/31/2023,5.568689257,Percent,NEVADA REGIONAL MEDICAL CENTER,4464
4,ED,All Opioids and COVID-19,Sex,Female,12,12/01/2023,12/31/2023,2.802101576,Percent,William Beaumont AMG (FT Bliss),4465
4,ED,Stimulants and COVID-19,Sex,Female,12,12/01/2023,12/31/2023,2.849002849,Percent,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF,4466
4,ED,Cannabis and COVID-19,Sex,Female,12,12/01/2023,12/31/2023,2.833333333,Percent,Walter Reed National Military Med Cen,4467
4,ED,Benzodiazepine and COVID-19,Sex,Female,12,12/01/2023,12/31/2023,0.0,Percent,WEST FELICIANA PARISH HOSPITAL,4468
4,ED,All Drugs and COVID-19,Sex,Female,13,01/01/2024,01/31/2024,5.041078764,Percent,CLOUD COUNTY HEALTH CENTER,4469
4,ED,All Opioids and COVID-19,Sex,Female,13,01/01/2024,01/31/2024,2.048417132,Percent,CHAMBERS MEMORIAL HOSPITAL,4470
4,ED,Stimulants and COVID-19,Sex,Female,13,01/01/2024,01/31/2024,4.970760234,Percent,CLARION HOSPITAL,4471
4,ED,Cannabis and COVID-19,Sex,Female,13,01/01/2024,01/31/2024,3.826955075,Percent,WEST ALLIS MEMORIAL HOSPITAL,4472
4,ED,Benzodiazepine and COVID-19,Sex,Female,13,01/01/2024,01/31/2024,5.357142857,Percent,MON HEALTH MEDICAL CENTER,4473
4,ED,All Drugs and COVID-19,Sex,Female,14,02/01/2024,02/29/2024,3.956311817,Percent,DOVER BEHAVIORAL HEALTH SYSTEM,4474
4,ED,All Opioids and COVID-19,Sex,Female,14,02/01/2024,02/29/2024,2.092050209,Percent,CEDARS-SINAI MEDICAL CENTER,4475
4,ED,Stimulants and COVID-19,Sex,Female,14,02/01/2024,02/29/2024,2.068965517,Percent,RIDGEVIEW PSYCHIATRIC HOSPITAL AND CENTER,4476
4,ED,Cannabis and COVID-19,Sex,Female,14,02/01/2024,02/29/2024,2.173913043,Percent,ST CLAIRE REGIONAL MEDICAL CENTER,4477
4,ED,Benzodiazepine and COVID-19,Sex,Female,14,02/01/2024,02/29/2024,0.0,Percent,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,4478
4,ED,All Drugs and COVID-19,Sex,Female,15,03/01/2024,03/31/2024,2.767427065,Percent,ST JOE MERCY HOSPITAL SYSTEM LIVONIA,4479
4,ED,All Opioids and COVID-19,Sex,Female,15,03/01/2024,03/31/2024,2.277432712,Percent,KAHI MOHALA,4480
4,ED,Stimulants and COVID-19,Sex,Female,15,03/01/2024,03/31/2024,0.615384615,Percent,HOSPITAL SAN ANTONIO INC,4481
4,ED,Cannabis and COVID-19,Sex,Female,15,03/01/2024,03/31/2024,1.528013582,Percent,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),4482
4,ED,Benzodiazepine and COVID-19,Sex,Female,15,03/01/2024,03/31/2024,2.173913043,Percent,LOGAN REGIONAL HOSPITAL,4483
4,ED,All Drugs and COVID-19,Sex,Female,16,04/01/2024,04/30/2024,2.003040329,Percent,NORWALK HOSPITAL,4484
4,ED,All Opioids and COVID-19,Sex,Female,16,04/01/2024,04/30/2024,0.6,Percent,COREWELL HEALTH WATERVLIET HOSPITAL,4485
4,ED,Stimulants and COVID-19,Sex,Female,16,04/01/2024,04/30/2024,1.39275766,Percent,KNOX COUNTY HOSPITAL,4486
4,ED,Cannabis and COVID-19,Sex,Female,16,04/01/2024,04/30/2024,0.891265597,Percent,BAPTIST HEALTH MEDICAL CENTER- CONWAY,4487
4,ED,Benzodiazepine and COVID-19,Sex,Female,16,04/01/2024,04/30/2024,1.724137931,Percent,BLOOMINGTON MEADOWS HOSPITAL,4488
4,ED,All Drugs and COVID-19,Sex,Female,17,05/01/2024,05/31/2024,2.018141574,Percent,"BAPTIST MEMORIAL HOSPITAL JONESBORO, INC.",4489
4,ED,All Opioids and COVID-19,Sex,Female,17,05/01/2024,05/31/2024,0.845665962,Percent,GLEN ROSE MEDICAL CENTER,4490
4,ED,Stimulants and COVID-19,Sex,Female,17,05/01/2024,05/31/2024,0.613496933,Percent,NASHOBA VALLEY MEDICAL CENTER,4491
4,ED,Cannabis and COVID-19,Sex,Female,17,05/01/2024,05/31/2024,0.96,Percent,BAPTIST HOSPITAL OF MIAMI,4492
4,ED,Benzodiazepine and COVID-19,Sex,Female,17,05/01/2024,05/31/2024,0.0,Percent,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,4493
4,ED,All Drugs and COVID-19,Sex,Female,18,06/01/2024,06/30/2024,2.281046335,Percent,NORTHWEST SPECIALTY HOSPITAL,4494
4,ED,All Opioids and COVID-19,Sex,Female,18,06/01/2024,06/30/2024,1.125703565,Percent,CONEMAUGH MINERS MEDICAL CENTER,4495
4,ED,Stimulants and COVID-19,Sex,Female,18,06/01/2024,06/30/2024,0.539083558,Percent,NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,4496
4,ED,Cannabis and COVID-19,Sex,Female,18,06/01/2024,06/30/2024,0.48,Percent,PILGRIM PSYCHIATRIC CENTER,4497
4,ED,Benzodiazepine and COVID-19,Sex,Female,18,06/01/2024,06/30/2024,0.0,Percent,"MEMORIAL HOSPITAL, THE",4498
4,ED,All Drugs and COVID-19,Sex,Female,19,07/01/2024,07/31/2024,3.110609089,Percent,PIEDMONT AUGUSTA HOSPITAL,4499
4,ED,All Opioids and COVID-19,Sex,Female,19,07/01/2024,07/31/2024,1.084990958,Percent,HCA FLORIDA AVENTURA HOSPITAL,4500
4,ED,Stimulants and COVID-19,Sex,Female,19,07/01/2024,07/31/2024,0.828729282,Percent,SAMARITAN HOSPITAL,4501
4,ED,Cannabis and COVID-19,Sex,Female,19,07/01/2024,07/31/2024,1.545595054,Percent,AVERA MERRILL PIONEER HOSPITAL,4502
4,ED,Benzodiazepine and COVID-19,Sex,Female,19,07/01/2024,07/31/2024,0.0,Percent,"BAPTIST MEMORIAL HOSPITAL JONESBORO, INC.",4503
4,ED,All Drugs and COVID-19,Sex,Female,20,08/01/2024,08/31/2024,4.306370026,Percent,JACKSON HEALTH SYSTEM,4504
4,ED,All Opioids and COVID-19,Sex,Female,20,08/01/2024,08/31/2024,3.180212014,Percent,"ST JOSEPH HEALTH SYSTEM, LLC",4505
4,ED,Stimulants and COVID-19,Sex,Female,20,08/01/2024,08/31/2024,1.028277635,Percent,DEACONESS HENDERSON HOSPITAL,4506
4,ED,Cannabis and COVID-19,Sex,Female,20,08/01/2024,08/31/2024,2.013422819,Percent,CASS COUNTY MEMORIAL HOSPITAL,4507
4,ED,Benzodiazepine and COVID-19,Sex,Female,20,08/01/2024,08/31/2024,0.0,Percent,JACK HUGHSTON MEMORIAL HOSPITAL,4508
4,ED,All Drugs and COVID-19,Sex,Female,21,09/01/2024,09/30/2024,3.45166771,Percent,MICHIANA BEHAVIORAL HEALTH CENTER,4509
4,ED,All Opioids and COVID-19,Sex,Female,21,09/01/2024,09/30/2024,0.562851782,Percent,HARLAN ARH HOSPITAL,4510
4,ED,Stimulants and COVID-19,Sex,Female,21,09/01/2024,09/30/2024,0.310559006,Percent,EDEN MEDICAL CENTER,4511
4,ED,Cannabis and COVID-19,Sex,Female,21,09/01/2024,09/30/2024,0.680272109,Percent,"BRAXTON COUNTY MEMORIAL HOSPITAL, INC",4512
4,ED,Benzodiazepine and COVID-19,Sex,Female,21,09/01/2024,09/30/2024,0.0,Percent,BAPTIST MEMORIAL HOSPITAL DESOTO,4513
4,ED,All Drugs and COVID-19,Sex,Female,22,10/01/2024,10/31/2024,2.447567757,Percent,FRANCISCAN HEALTH INDIANAPOLIS,4514
4,ED,All Opioids and COVID-19,Sex,Female,22,10/01/2024,10/31/2024,1.737451737,Percent,MERIT HEALTH NATCHEZ,4515
4,ED,Stimulants and COVID-19,Sex,Female,22,10/01/2024,10/31/2024,1.492537313,Percent,STEPHENS MEMORIAL HOSPITAL,4516
4,ED,Cannabis and COVID-19,Sex,Female,22,10/01/2024,10/31/2024,1.217391304,Percent,CLEVELAND CLINIC AVON HOSPITAL,4517
4,ED,Benzodiazepine and COVID-19,Sex,Female,22,10/01/2024,10/31/2024,1.492537313,Percent,MONTGOMERY COUNTY MEMORIAL HOSPITAL,4518
4,ED,All Drugs and COVID-19,Sex,Female,23,11/01/2024,11/30/2024,2.494783214,Percent,MCPHERSON HOSPITAL,4519
4,ED,All Opioids and COVID-19,Sex,Female,23,11/01/2024,11/30/2024,1.902748414,Percent,MADISON HEALTH,4520
4,ED,Stimulants and COVID-19,Sex,Female,23,11/01/2024,11/30/2024,1.092896175,Percent,WELLSTONE REGIONAL HOSPITAL,4521
4,ED,Cannabis and COVID-19,Sex,Female,23,11/01/2024,11/30/2024,0.84317032,Percent,VA ANN ARBOR HEALTHCARE SYSTEM,4522
4,ED,Benzodiazepine and COVID-19,Sex,Female,23,11/01/2024,11/30/2024,0.0,Percent,"WILLOUGH AT NAPLES, THE",4523
4,ED,All Drugs and COVID-19,Sex,Female,24,12/01/2024,12/31/2024,3.093056045,Percent,SAN ANTONIO STATE HOSP  STATE SCHOOL,4524
4,ED,All Opioids and COVID-19,Sex,Female,24,12/01/2024,12/31/2024,2.739726027,Percent,CHRISTUS MOTHER FRANCES HOSPITAL,4525
4,ED,Stimulants and COVID-19,Sex,Female,24,12/01/2024,12/31/2024,0.619195046,Percent,VA NEW JERSEY HEALTH CARE SYSTEM,4526
4,ED,Cannabis and COVID-19,Sex,Female,24,12/01/2024,12/31/2024,0.707964602,Percent,WORCESTER RECOVERY CENTER AND HOSPITAL,4527
4,ED,Benzodiazepine and COVID-19,Sex,Female,24,12/01/2024,12/31/2024,3.333333333,Percent,EDWARDS COUNTY MEDICAL CENTER,4528
4,ED,All Drugs and COVID-19,Sex,Male,1,01/01/2023,01/31/2023,4.595356067,Percent,MUNSON HEALTHCARE GRAYLING HOSPITAL,4529
4,ED,All Opioids and COVID-19,Sex,Male,1,01/01/2023,01/31/2023,2.433090024,Percent,MEMORIAL HEALTH MEADOWS HOSPITAL,4530
4,ED,Stimulants and COVID-19,Sex,Male,1,01/01/2023,01/31/2023,1.804123711,Percent,FLOYD CHEROKEE MEDICAL CENTER,4531
4,ED,Cannabis and COVID-19,Sex,Male,1,01/01/2023,01/31/2023,2.927400468,Percent,WHITE ROCK MEDICAL CENTER,4532
4,ED,Benzodiazepine and COVID-19,Sex,Male,1,01/01/2023,01/31/2023,3.773584906,Percent,NICHOLAS H NOYES MEMORIAL HOSPITAL,4533
4,ED,All Drugs and COVID-19,Sex,Male,2,02/01/2023,02/28/2023,3.56246328,Percent,ST FRANCIS HOSPITAL,4534
4,ED,All Opioids and COVID-19,Sex,Male,2,02/01/2023,02/28/2023,2.21402214,Percent,ST ROSE HOSPITAL,4535
4,ED,Stimulants and COVID-19,Sex,Male,2,02/01/2023,02/28/2023,1.488095238,Percent,VA EASTERN COLORADO HEALTHCARE SYSTEM,4536
4,ED,Cannabis and COVID-19,Sex,Male,2,02/01/2023,02/28/2023,2.467532468,Percent,ASPIRUS MERRILL HOSPITAL,4537
4,ED,Benzodiazepine and COVID-19,Sex,Male,2,02/01/2023,02/28/2023,0.0,Percent,MON HEALTH MARION,4538
4,ED,All Drugs and COVID-19,Sex,Male,3,03/01/2023,03/31/2023,2.663895711,Percent,PERHAM HEALTH,4539
4,ED,All Opioids and COVID-19,Sex,Male,3,03/01/2023,03/31/2023,1.633605601,Percent,CHIPPEWA COUNTY HOSPITAL,4540
4,ED,Stimulants and COVID-19,Sex,Male,3,03/01/2023,03/31/2023,1.800554017,Percent,SAINT BARNABAS BEHAVIORAL HEALTH CENTER,4541
4,ED,Cannabis and COVID-19,Sex,Male,3,03/01/2023,03/31/2023,1.278772379,Percent,NMC Camp Lejeune,4542
4,ED,Benzodiazepine and COVID-19,Sex,Male,3,03/01/2023,03/31/2023,0.78125,Percent,LINCOLN REGIONAL CENTER,4543
4,ED,All Drugs and COVID-19,Sex,Male,4,04/01/2023,04/30/2023,2.133017331,Percent,HMHP ST ELIZABETH BOARDMAN HEALTH CENTER,4544
4,ED,All Opioids and COVID-19,Sex,Male,4,04/01/2023,04/30/2023,1.270207852,Percent,NORTHWEST MEDICAL CENTER SAHUARITA,4545
4,ED,Stimulants and COVID-19,Sex,Male,4,04/01/2023,04/30/2023,2.110817942,Percent,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,4546
4,ED,Cannabis and COVID-19,Sex,Male,4,04/01/2023,04/30/2023,1.595744681,Percent,WYANDOT MEMORIAL HOSPITAL,4547
4,ED,Benzodiazepine and COVID-19,Sex,Male,4,04/01/2023,04/30/2023,0.0,Percent,MARSHFIELD MEDICAL CENTER - BEAVER DAM (MMC-BD),4548
4,ED,All Drugs and COVID-19,Sex,Male,5,05/01/2023,05/31/2023,1.800921402,Percent,CASS COUNTY MEMORIAL HOSPITAL,4549
4,ED,All Opioids and COVID-19,Sex,Male,5,05/01/2023,05/31/2023,1.284796574,Percent,SUBURBAN COMMUNITY HOSPITAL,4550
4,ED,Stimulants and COVID-19,Sex,Male,5,05/01/2023,05/31/2023,1.397712834,Percent,FRANCISCAN HEALTH CRAWFORDSVILLE,4551
4,ED,Cannabis and COVID-19,Sex,Male,5,05/01/2023,05/31/2023,1.182033097,Percent,SENTARA OBICI HOSPITAL,4552
4,ED,Benzodiazepine and COVID-19,Sex,Male,5,05/01/2023,05/31/2023,0.0,Percent,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,4553
4,ED,All Drugs and COVID-19,Sex,Male,6,06/01/2023,06/30/2023,1.788150458,Percent,KAISER FOUNDATION HOSPITAL-SAN JOSE,4554
4,ED,All Opioids and COVID-19,Sex,Male,6,06/01/2023,06/30/2023,0.583430572,Percent,BARTLETT REGIONAL HOSPITAL,4555
