FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE,Hospital Name,DrugRecordID
1,ED,Stimulants,Age,55+ Years,12,12/01/2023,12/31/2023,0.400113163,Percent,PARMA COMMUNITY GENERAL HOSPITAL,466
1,ED,Cannabis,Age,55+ Years,12,12/01/2023,12/31/2023,0.331406863,Percent,CATAWBA VALLEY MEDICAL CENTER,467
1,ED,Benzodiazepine,Age,55+ Years,12,12/01/2023,12/31/2023,0.056581659,Percent,ASCENSION ST VINCENT HOSPITAL,468
1,ED,All Drugs,Age,55+ Years,13,01/01/2024,01/31/2024,37.26211755,Percent,NEURO BEHAVIORAL HOSPITAL,469
1,ED,All Opioids,Age,55+ Years,13,01/01/2024,01/31/2024,0.761223846,Percent,INTERMOUNTAIN HEALTH GARFIELD MEMORIAL HOSPITAL,470
1,ED,Stimulants,Age,55+ Years,13,01/01/2024,01/31/2024,0.418462833,Percent,JEFFERSON HOSPITAL,471
1,ED,Cannabis,Age,55+ Years,13,01/01/2024,01/31/2024,0.292293134,Percent,MOUNT WASHINGTON PEDIATRIC HOSPITAL,472
1,ED,Benzodiazepine,Age,55+ Years,13,01/01/2024,01/31/2024,0.063084849,Percent,JENKINS COUNTY MEDICAL CENTER,473
1,ED,All Drugs,Age,55+ Years,14,02/01/2024,02/29/2024,36.82253874,Percent,BYRD REGIONAL HOSPITAL,474
1,ED,All Opioids,Age,55+ Years,14,02/01/2024,02/29/2024,0.748006808,Percent,MAYO CLINIC HOSPITAL,475
1,ED,Stimulants,Age,55+ Years,14,02/01/2024,02/29/2024,0.463585058,Percent,BEAUMONT HOSPITAL - GROSSE POINTE,476
1,ED,Cannabis,Age,55+ Years,14,02/01/2024,02/29/2024,0.335931201,Percent,CHANGEPOINT PSYCHIATRIC HOSPITAL,477
1,ED,Benzodiazepine,Age,55+ Years,14,02/01/2024,02/29/2024,0.076144406,Percent,MYMICHIGAN MEDICAL CENTER ALMA,478
1,ED,All Drugs,Age,55+ Years,15,03/01/2024,03/31/2024,36.70859272,Percent,METHODIST MEDICAL CENTER OF OAK RIDGE,479
1,ED,All Opioids,Age,55+ Years,15,03/01/2024,03/31/2024,0.726294838,Percent,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,480
1,ED,Stimulants,Age,55+ Years,15,03/01/2024,03/31/2024,0.470080041,Percent,TOWER BEHAVIORAL HEALTH,481
1,ED,Cannabis,Age,55+ Years,15,03/01/2024,03/31/2024,0.321856604,Percent,ADVENTHEALTH OTTAWA,482
1,ED,Benzodiazepine,Age,55+ Years,15,03/01/2024,03/31/2024,0.050819464,Percent,COMMUNITY HOSPITAL NORTH,483
1,ED,All Drugs,Age,55+ Years,16,04/01/2024,04/30/2024,36.74613723,Percent,BAYLOR SCOTT & WHITE MEDICAL CENTER - ROUND ROCK,484
1,ED,All Opioids,Age,55+ Years,16,04/01/2024,04/30/2024,0.662485463,Percent,MERCY HOSPITAL WASHINGTON,485
1,ED,Stimulants,Age,55+ Years,16,04/01/2024,04/30/2024,0.498421665,Percent,MERCY MEDICAL CENTER REDDING,486
1,ED,Cannabis,Age,55+ Years,16,04/01/2024,04/30/2024,0.321897325,Percent,ESSENTIA HEALTH VIRGINIA,487
1,ED,Benzodiazepine,Age,55+ Years,16,04/01/2024,04/30/2024,0.070609736,Percent,HOPE MEDICAL CENTER,488
1,ED,All Drugs,Age,55+ Years,17,05/01/2024,05/31/2024,36.47118937,Percent,CASA COLINA HOSPITAL,489
1,ED,All Opioids,Age,55+ Years,17,05/01/2024,05/31/2024,0.626916123,Percent,WARNER HOSPITAL AND HEALTH SERVICES,490
1,ED,Stimulants,Age,55+ Years,17,05/01/2024,05/31/2024,0.428425438,Percent,AURORA BEHAVIORAL HEALTH SYSTEM,491
1,ED,Cannabis,Age,55+ Years,17,05/01/2024,05/31/2024,0.28299662,Percent,HOLMES COUNTY HOSPITAL AND CLINICS,492
1,ED,Benzodiazepine,Age,55+ Years,17,05/01/2024,05/31/2024,0.070749155,Percent,ASCENSION CALUMET HOSPITAL,493
1,ED,All Drugs,Age,55+ Years,18,06/01/2024,06/30/2024,37.25509816,Percent,SHARON REGIONAL HEALTH SYSTEM,494
1,ED,All Opioids,Age,55+ Years,18,06/01/2024,06/30/2024,0.75446777,Percent,"CARTHAGE AREA HOSPITAL, INC",495
1,ED,Stimulants,Age,55+ Years,18,06/01/2024,06/30/2024,0.432268006,Percent,ADVENTIST HEALTH WHITE MEMORIAL MONTEBELLO,496
1,ED,Cannabis,Age,55+ Years,18,06/01/2024,06/30/2024,0.344213412,Percent,BOURNEWOOD HOSPITAL,497
1,ED,Benzodiazepine,Age,55+ Years,18,06/01/2024,06/30/2024,0.068042186,Percent,NORTH MISSISSIPPI MEDICAL CENTER,498
1,ED,All Drugs,Age,55+ Years,19,07/01/2024,07/31/2024,36.63814603,Percent,ST MARY'S MEDICAL CENTER,499
1,ED,All Opioids,Age,55+ Years,19,07/01/2024,07/31/2024,0.776963511,Percent,SAN DIMAS COMMUNITY HOSPITAL,500
1,ED,Stimulants,Age,55+ Years,19,07/01/2024,07/31/2024,0.410543683,Percent,MORRIS COUNTY HOSPITAL,501
1,ED,Cannabis,Age,55+ Years,19,07/01/2024,07/31/2024,0.345317116,Percent,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC",502
1,ED,Benzodiazepine,Age,55+ Years,19,07/01/2024,07/31/2024,0.053715996,Percent,VERNON MEMORIAL HOSPITAL,503
1,ED,All Drugs,Age,55+ Years,20,08/01/2024,08/31/2024,36.1433639,Percent,UP HEALTH SYSTEM PORTAGE,504
1,ED,All Opioids,Age,55+ Years,20,08/01/2024,08/31/2024,0.746283122,Percent,CHILDREN'S HOSPITAL OF PHILADELPHIA,505
1,ED,Stimulants,Age,55+ Years,20,08/01/2024,08/31/2024,0.467153851,Percent,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,506
1,ED,Cannabis,Age,55+ Years,20,08/01/2024,08/31/2024,0.335342806,Percent,OCEANS BEHAVIORAL HOSPITAL OF TUPELO,507
1,ED,Benzodiazepine,Age,55+ Years,20,08/01/2024,08/31/2024,0.071720716,Percent,BECKLEY ARH HOSPITAL,508
1,ED,All Drugs,Age,55+ Years,21,09/01/2024,09/30/2024,37.20877629,Percent,ACADIA GENERAL HOSPITAL,509
1,ED,All Opioids,Age,55+ Years,21,09/01/2024,09/30/2024,0.799901298,Percent,HUMBOLDT GENERAL HOSPITAL,510
1,ED,Stimulants,Age,55+ Years,21,09/01/2024,09/30/2024,0.411260307,Percent,SAN JUAN HOSPITAL,511
1,ED,Cannabis,Age,55+ Years,21,09/01/2024,09/30/2024,0.32078304,Percent,PERIMETER BEHAVIORAL CENTER OF JACKSON,512
1,ED,Benzodiazepine,Age,55+ Years,21,09/01/2024,09/30/2024,0.096646172,Percent,BUFFALO HOSPITAL,513
1,ED,All Drugs,Age,55+ Years,22,10/01/2024,10/31/2024,38.26742764,Percent,INTERMOUNTAIN HEALTH SPANISH FORK HOSPITAL,514
1,ED,All Opioids,Age,55+ Years,22,10/01/2024,10/31/2024,0.784753363,Percent,L A DOWNTOWN MEDICAL CENTER,515
1,ED,Stimulants,Age,55+ Years,22,10/01/2024,10/31/2024,0.413779046,Percent,CAREPOINT HEALTH-CHRIST HOSPITAL,516
1,ED,Cannabis,Age,55+ Years,22,10/01/2024,10/31/2024,0.342437831,Percent,MERCY HEALTH LAKESHORE CAMPUS,517
1,ED,Benzodiazepine,Age,55+ Years,22,10/01/2024,10/31/2024,0.077456176,Percent,BAYSTATE NOBLE HOSPITAL,518
1,ED,All Drugs,Age,55+ Years,23,11/01/2024,11/30/2024,37.94785461,Percent,SSM HEALTH ST MARY'S HOSPITAL - JANESVILLE,519
1,ED,All Opioids,Age,55+ Years,23,11/01/2024,11/30/2024,0.707934041,Percent,IROQUOIS MEMORIAL HOSPITAL,520
1,ED,Stimulants,Age,55+ Years,23,11/01/2024,11/30/2024,0.461883795,Percent,CLINTON REGIONAL HOSPITAL,521
1,ED,Cannabis,Age,55+ Years,23,11/01/2024,11/30/2024,0.297850298,Percent,ST CATHERINE HOSPITAL INC,522
1,ED,Benzodiazepine,Age,55+ Years,23,11/01/2024,11/30/2024,0.079858413,Percent,UCHEALTH PIKES PEAK REGIONAL HOSPITAL,523
1,ED,All Drugs,Age,55+ Years,24,12/01/2024,12/31/2024,37.13133757,Percent,UNITED MEMORIAL MEDICAL CENTER,524
1,ED,All Opioids,Age,55+ Years,24,12/01/2024,12/31/2024,0.608809596,Percent,KAISER FOUNDATION HOSPITAL,525
1,ED,Stimulants,Age,55+ Years,24,12/01/2024,12/31/2024,0.411248866,Percent,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,526
1,ED,Cannabis,Age,55+ Years,24,12/01/2024,12/31/2024,0.324564056,Percent,MARSHFIELD MEDICAL CENTER - MINOCQUA,527
1,ED,Benzodiazepine,Age,55+ Years,24,12/01/2024,12/31/2024,0.078621107,Percent,BEAR LAKE MEMORIAL HOSPITAL,528
1,ED,All Drugs,Sex,Female,1,01/01/2023,01/31/2023,26.24753832,Percent,U S M D HOSPITAL AT ARLINGTON L P,529
1,ED,All Opioids,Sex,Female,1,01/01/2023,01/31/2023,0.65068927,Percent,"CABELL HUNTINGTON HOSPITAL, INC",530
1,ED,Stimulants,Sex,Female,1,01/01/2023,01/31/2023,0.398475199,Percent,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,531
1,ED,Cannabis,Sex,Female,1,01/01/2023,01/31/2023,0.707120729,Percent,NORTHWEST MEDICAL CENTER,532
1,ED,Benzodiazepine,Sex,Female,1,01/01/2023,01/31/2023,0.087526344,Percent,COLUMBIA MO VA MEDICAL CENTER,533
1,ED,All Drugs,Sex,Female,2,02/01/2023,02/28/2023,26.37207049,Percent,OHIO VALLEY SURGICAL HOSPITAL,534
1,ED,All Opioids,Sex,Female,2,02/01/2023,02/28/2023,0.709167008,Percent,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,535
1,ED,Stimulants,Sex,Female,2,02/01/2023,02/28/2023,0.445868574,Percent,TROY COMMUNITY HOSPITAL,536
1,ED,Cannabis,Sex,Female,2,02/01/2023,02/28/2023,0.743942273,Percent,ASPEN VALLEY HOSPITAL,537
1,ED,Benzodiazepine,Sex,Female,2,02/01/2023,02/28/2023,0.0993579,Percent,ST VINCENT HOSPITAL,538
1,ED,All Drugs,Sex,Female,3,03/01/2023,03/31/2023,25.55399535,Percent,EMERSON HOSPITAL -,539
1,ED,All Opioids,Sex,Female,3,03/01/2023,03/31/2023,0.693316951,Percent,EVANSVILLE STATE HOSPITAL,540
1,ED,Stimulants,Sex,Female,3,03/01/2023,03/31/2023,0.426740972,Percent,UNIVERSITY PEDIATRIC HOSPITAL,541
1,ED,Cannabis,Sex,Female,3,03/01/2023,03/31/2023,0.708675238,Percent,RIO GRANDE HOSPITAL,542
1,ED,Benzodiazepine,Sex,Female,3,03/01/2023,03/31/2023,0.075694414,Percent,BLUE RIDGE REGIONAL HOSPITAL,543
1,ED,All Drugs,Sex,Female,4,04/01/2023,04/30/2023,25.73315539,Percent,BECKETT SPRINGS,544
1,ED,All Opioids,Sex,Female,4,04/01/2023,04/30/2023,0.638766269,Percent,MASONICARE HEALTH CENTER,545
1,ED,Stimulants,Sex,Female,4,04/01/2023,04/30/2023,0.438011156,Percent,MENTAL HEALTH SERVICES FOR CLARK AND MADISON COS,546
1,ED,Cannabis,Sex,Female,4,04/01/2023,04/30/2023,0.740284479,Percent,JENNIE STUART MEDICAL CENTER,547
1,ED,Benzodiazepine,Sex,Female,4,04/01/2023,04/30/2023,0.086689708,Percent,INSIGHT HOSPITAL AND MEDICAL CENTER CHICAGO,548
1,ED,All Drugs,Sex,Female,5,05/01/2023,05/31/2023,25.82996835,Percent,APPLING HEALTHCARE,549
1,ED,All Opioids,Sex,Female,5,05/01/2023,05/31/2023,0.671177562,Percent,GREATER REGIONAL MEDICAL CENTER,550
1,ED,Stimulants,Sex,Female,5,05/01/2023,05/31/2023,0.444177671,Percent,CLARK FORK VALLEY HOSPITAL,551
1,ED,Cannabis,Sex,Female,5,05/01/2023,05/31/2023,0.713740041,Percent,MERIT HEALTH WOMEN'S HOSPITAL,552
1,ED,Benzodiazepine,Sex,Female,5,05/01/2023,05/31/2023,0.101495144,Percent,SPRING VALLEY HOSPITAL MEDICAL CENTER,553
1,ED,All Drugs,Sex,Female,6,06/01/2023,06/30/2023,26.57264587,Percent,HANOVER HOSPITAL,554
1,ED,All Opioids,Sex,Female,6,06/01/2023,06/30/2023,0.731357226,Percent,PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER,555
1,ED,Stimulants,Sex,Female,6,06/01/2023,06/30/2023,0.454535098,Percent,COX MEDICAL CENTER BRANSON,556
1,ED,Cannabis,Sex,Female,6,06/01/2023,06/30/2023,0.721104554,Percent,SUTTER DAVIS HOSPITAL,557
1,ED,Benzodiazepine,Sex,Female,6,06/01/2023,06/30/2023,0.092274043,Percent,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,558
1,ED,All Drugs,Sex,Female,7,07/01/2023,07/31/2023,26.83543181,Percent,MAYO CLINIC HEALTH SYSTEM - MANKATO,559
1,ED,All Opioids,Sex,Female,7,07/01/2023,07/31/2023,0.711562334,Percent,FORT DEFIANCE INDIAN HOSPITAL,560
1,ED,Stimulants,Sex,Female,7,07/01/2023,07/31/2023,0.510950523,Percent,ARKANSAS METHODIST MEDICAL CENTER,561
1,ED,Cannabis,Sex,Female,7,07/01/2023,07/31/2023,0.74481291,Percent,CORONA REGIONAL MEDICAL CENTER,562
1,ED,Benzodiazepine,Sex,Female,7,07/01/2023,07/31/2023,0.077584678,Percent,MERCYONE NORTH IOWA MEDICAL CENTER,563
1,ED,All Drugs,Sex,Female,8,08/01/2023,08/31/2023,26.6569314,Percent,MOLOKAI GENERAL HOSPITAL,564
1,ED,All Opioids,Sex,Female,8,08/01/2023,08/31/2023,0.677043576,Percent,REAGAN MEMORIAL HOSPITAL,565
1,ED,Stimulants,Sex,Female,8,08/01/2023,08/31/2023,0.505570122,Percent,TRINITY HOSPITAL,566
1,ED,Cannabis,Sex,Female,8,08/01/2023,08/31/2023,0.65713053,Percent,ST PETERS HEALTH,567
1,ED,Benzodiazepine,Sex,Female,8,08/01/2023,08/31/2023,0.081864746,Percent,"ASCENSION VIA CHRISTI HOSPITAL MANHATTAN, INC",568
1,ED,All Drugs,Sex,Female,9,09/01/2023,09/30/2023,26.62440928,Percent,CHRISTUS OCHSNER LAKE AREA HOSPITAL,569
1,ED,All Opioids,Sex,Female,9,09/01/2023,09/30/2023,0.709427833,Percent,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),570
1,ED,Stimulants,Sex,Female,9,09/01/2023,09/30/2023,0.477087398,Percent,MILLER COUNTY HOSPITAL,571
1,ED,Cannabis,Sex,Female,9,09/01/2023,09/30/2023,0.717322897,Percent,UCHICAGO MEDICINE ADVENTHEALTH GLENOAKS,572
1,ED,Benzodiazepine,Sex,Female,9,09/01/2023,09/30/2023,0.102635823,Percent,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,573
1,ED,All Drugs,Sex,Female,10,10/01/2023,10/31/2023,25.42582809,Percent,FRANCISCAN HEALTH LAFAYETTE,574
1,ED,All Opioids,Sex,Female,10,10/01/2023,10/31/2023,0.779314729,Percent,CENTRACARE HEALTH SYSTEM - LONG PRAIRIE,575
1,ED,Stimulants,Sex,Female,10,10/01/2023,10/31/2023,0.409934893,Percent,BERKELEY MEDICAL CENTER,576
1,ED,Cannabis,Sex,Female,10,10/01/2023,10/31/2023,0.709165443,Percent,LILLIAN M HUDSPETH MEMORIAL HOSPITAL,577
1,ED,Benzodiazepine,Sex,Female,10,10/01/2023,10/31/2023,0.094263104,Percent,BRONXCARE HOSPITAL CENTER,578
1,ED,All Drugs,Sex,Female,11,11/01/2023,11/30/2023,25.10313972,Percent,WRAY COMMUNITY DISTRICT HOSPITAL,579
1,ED,All Opioids,Sex,Female,11,11/01/2023,11/30/2023,0.684600425,Percent,PUERTO RICO WOMEN AND CHILDREN HOSPITAL LLC,580
1,ED,Stimulants,Sex,Female,11,11/01/2023,11/30/2023,0.36871747,Percent,CHI SAINT JOSEPH BEREA NF,581
1,ED,Cannabis,Sex,Female,11,11/01/2023,11/30/2023,0.725069416,Percent,BAPTIST HOSPITAL,582
1,ED,Benzodiazepine,Sex,Female,11,11/01/2023,11/30/2023,0.073069011,Percent,GEORGE E WEEMS MEMORIAL HOSPITAL,583
1,ED,All Drugs,Sex,Female,12,12/01/2023,12/31/2023,24.23168726,Percent,MT. GRAHAM REGIONAL MEDICAL CENTER,584
1,ED,All Opioids,Sex,Female,12,12/01/2023,12/31/2023,0.60573914,Percent,EAST LIVERPOOL CITY HOSPITAL,585
1,ED,Stimulants,Sex,Female,12,12/01/2023,12/31/2023,0.372354532,Percent,FULTON COUNTY HOSPITAL,586
1,ED,Cannabis,Sex,Female,12,12/01/2023,12/31/2023,0.636503474,Percent,RUSSELLVILLE HOSPITAL,587
1,ED,Benzodiazepine,Sex,Female,12,12/01/2023,12/31/2023,0.067893704,Percent,PINNACLE HOSPITAL,588
1,ED,All Drugs,Sex,Female,13,01/01/2024,01/31/2024,24.81743736,Percent,STANDING ROCK SERVICE UNIT,589
1,ED,All Opioids,Sex,Female,13,01/01/2024,01/31/2024,0.595060005,Percent,ALLIANCEHEALTH WOODWARD,590
1,ED,Stimulants,Sex,Female,13,01/01/2024,01/31/2024,0.378976763,Percent,FORT DEFIANCE INDIAN HOSPITAL,591
1,ED,Cannabis,Sex,Female,13,01/01/2024,01/31/2024,0.665979633,Percent,SACRED HEART HOSPITAL,592
1,ED,Benzodiazepine,Sex,Female,13,01/01/2024,01/31/2024,0.062054675,Percent,MONTEREY PARK HOSPITAL,593
1,ED,All Drugs,Sex,Female,14,02/01/2024,02/29/2024,24.60099636,Percent,CARY MEDICAL CENTER,594
1,ED,All Opioids,Sex,Female,14,02/01/2024,02/29/2024,0.551224687,Percent,ADVENTIST HEALTH SYSTEM/WEST,595
1,ED,Stimulants,Sex,Female,14,02/01/2024,02/29/2024,0.33442502,Percent,HAVEN BEHAVIORAL HOSPITAL OF EASTERN PENNSYLVANIA,596
1,ED,Cannabis,Sex,Female,14,02/01/2024,02/29/2024,0.636560727,Percent,EVERGREENHEALTH MONROE,597
1,ED,Benzodiazepine,Sex,Female,14,02/01/2024,02/29/2024,0.063425435,Percent,ST. PATRICK HOSPITAL,598
1,ED,All Drugs,Sex,Female,15,03/01/2024,03/31/2024,24.43482123,Percent,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,599
1,ED,All Opioids,Sex,Female,15,03/01/2024,03/31/2024,0.536309127,Percent,MERCYONE DES MOINES MEDICAL CENTER,600
1,ED,Stimulants,Sex,Female,15,03/01/2024,03/31/2024,0.360870531,Percent,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,601
1,ED,Cannabis,Sex,Female,15,03/01/2024,03/31/2024,0.654008439,Percent,ASCENSION ST MARY'S HOSPITAL,602
1,ED,Benzodiazepine,Sex,Female,15,03/01/2024,03/31/2024,0.05107706,Percent,SAUNDERS MEDICAL CENTER,603
1,ED,All Drugs,Sex,Female,16,04/01/2024,04/30/2024,24.98184946,Percent,AHMC ANAHEIM REGIONAL MEDICAL CENTER,604
1,ED,All Opioids,Sex,Female,16,04/01/2024,04/30/2024,0.558478258,Percent,ANTELOPE MEMORIAL HOSPITAL,605
1,ED,Stimulants,Sex,Female,16,04/01/2024,04/30/2024,0.40098739,Percent,NORTHWEST HOSPITAL CENTER,606
1,ED,Cannabis,Sex,Female,16,04/01/2024,04/30/2024,0.626612606,Percent,FRANCISCAN HEALTH CRAWFORDSVILLE,607
1,ED,Benzodiazepine,Sex,Female,16,04/01/2024,04/30/2024,0.064783478,Percent,FLORIDA HOSPITAL CARROLLWOOD,608
1,ED,All Drugs,Sex,Female,17,05/01/2024,05/31/2024,24.90245879,Percent,BLOUNT MEMORIAL HOSPITAL,609
1,ED,All Opioids,Sex,Female,17,05/01/2024,05/31/2024,0.511213186,Percent,GRAND ITASCA CLINIC AND HOSPITAL,610
1,ED,Stimulants,Sex,Female,17,05/01/2024,05/31/2024,0.352337206,Percent,WESTERN REGIONAL MEDICAL CENTER,611
1,ED,Cannabis,Sex,Female,17,05/01/2024,05/31/2024,0.67549311,Percent,CHILDREN'S SPECIALIZED HOSPITAL,612
1,ED,Benzodiazepine,Sex,Female,17,05/01/2024,05/31/2024,0.068089705,Percent,ALTRU HOSPITAL,613
1,ED,All Drugs,Sex,Female,18,06/01/2024,06/30/2024,25.65447424,Percent,CHI HEALTH ST. FRANCIS,614
1,ED,All Opioids,Sex,Female,18,06/01/2024,06/30/2024,0.610384554,Percent,WARREN GENERAL HOSPITAL,615
1,ED,Stimulants,Sex,Female,18,06/01/2024,06/30/2024,0.424864295,Percent,MEMORIALCARE LONG BEACH MEDICAL CENTER,616
1,ED,Cannabis,Sex,Female,18,06/01/2024,06/30/2024,0.715741737,Percent,ST BERNARDINE MEDICAL CENTER,617
1,ED,Benzodiazepine,Sex,Female,18,06/01/2024,06/30/2024,0.075582327,Percent,WHITFIELD REGIONAL HOSPITAL,618
1,ED,All Drugs,Sex,Female,19,07/01/2024,07/31/2024,25.51205888,Percent,CLARKSBURG VA MEDICAL CENTER,619
1,ED,All Opioids,Sex,Female,19,07/01/2024,07/31/2024,0.612918957,Percent,LEE MEMORIAL HOSPITAL,620
1,ED,Stimulants,Sex,Female,19,07/01/2024,07/31/2024,0.401223621,Percent,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,621
1,ED,Cannabis,Sex,Female,19,07/01/2024,07/31/2024,0.717104096,Percent,GRIMES ST JOSEPH HEALTH CENTER,622
1,ED,Benzodiazepine,Sex,Female,19,07/01/2024,07/31/2024,0.06982621,Percent,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,623
1,ED,All Drugs,Sex,Female,20,08/01/2024,08/31/2024,24.86171858,Percent,COTTONWOOD CREEK BEHAVIORAL HOSPITAL,624
1,ED,All Opioids,Sex,Female,20,08/01/2024,08/31/2024,0.629917755,Percent,CLOUD COUNTY HEALTH CENTER,625
1,ED,Stimulants,Sex,Female,20,08/01/2024,08/31/2024,0.43292934,Percent,HANS P PETERSON MEMORIAL HOSPITAL - CAH,626
1,ED,Cannabis,Sex,Female,20,08/01/2024,08/31/2024,0.663305621,Percent,HAMPTON BEHAVIORAL HEALTH CENTER,627
1,ED,Benzodiazepine,Sex,Female,20,08/01/2024,08/31/2024,0.083469667,Percent,NORTHERN LIGHT INLAND HOSPITAL,628
1,ED,All Drugs,Sex,Female,21,09/01/2024,09/30/2024,25.00139729,Percent,MENA REGIONAL HEALTH SYSTEM,629
1,ED,All Opioids,Sex,Female,21,09/01/2024,09/30/2024,0.595803664,Percent,VANDERBILT WILSON COUNTY HOSPITAL,630
1,ED,Stimulants,Sex,Female,21,09/01/2024,09/30/2024,0.359941426,Percent,NORTHERN REGIONAL HOSPITAL,631
1,ED,Cannabis,Sex,Female,21,09/01/2024,09/30/2024,0.657284343,Percent,HCA FLORIDA NORTHWEST HOSPITAL,632
1,ED,Benzodiazepine,Sex,Female,21,09/01/2024,09/30/2024,0.079365967,Percent,MONADNOCK COMMUNITY HOSPITAL,633
1,ED,All Drugs,Sex,Female,22,10/01/2024,10/31/2024,25.06557503,Percent,TEMECULA VALLEY HOSPITAL,634
1,ED,All Opioids,Sex,Female,22,10/01/2024,10/31/2024,0.568499841,Percent,DR DAN C TRIGG MEMORIAL HOSPITAL,635
1,ED,Stimulants,Sex,Female,22,10/01/2024,10/31/2024,0.367659163,Percent,ASHLEY COUNTY MEDICAL CENTER,636
1,ED,Cannabis,Sex,Female,22,10/01/2024,10/31/2024,0.631056773,Percent,OCHSNER MEDICAL CENTER-HANCOCK,637
1,ED,Benzodiazepine,Sex,Female,22,10/01/2024,10/31/2024,0.073531833,Percent,MODOC MEDICAL CENTER,638
1,ED,All Drugs,Sex,Female,23,11/01/2024,11/30/2024,24.69171142,Percent,BON SECOURS COMMUNITY HOSPITAL,639
1,ED,All Opioids,Sex,Female,23,11/01/2024,11/30/2024,0.541580315,Percent,HCA HEALTHONE ROSE,640
1,ED,Stimulants,Sex,Female,23,11/01/2024,11/30/2024,0.419066375,Percent,ACADIAN MEDICAL CENTER,641
1,ED,Cannabis,Sex,Female,23,11/01/2024,11/30/2024,0.678979127,Percent,POWER COUNTY HOSPITAL DISTRICT,642
1,ED,Benzodiazepine,Sex,Female,23,11/01/2024,11/30/2024,0.065264435,Percent,FRANKLIN HOSPITAL,643
1,ED,All Drugs,Sex,Female,24,12/01/2024,12/31/2024,24.12363683,Percent,HEALTHSOURCE SAGINAW,644
1,ED,All Opioids,Sex,Female,24,12/01/2024,12/31/2024,0.465551328,Percent,VALLE VISTA HEALTH SYSTEM,645
1,ED,Stimulants,Sex,Female,24,12/01/2024,12/31/2024,0.343317532,Percent,MITCHELL COUNTY HOSPITAL DISTRICT,646
1,ED,Cannabis,Sex,Female,24,12/01/2024,12/31/2024,0.600539955,Percent,ST LAWRENCE PSYCHIATRIC CENTER,647
1,ED,Benzodiazepine,Sex,Female,24,12/01/2024,12/31/2024,0.063774154,Percent,CHANDLER REGIONAL MEDICAL CENTER,648
1,ED,All Drugs,Sex,Male,1,01/01/2023,01/31/2023,29.56526735,Percent,PENN STATE HEALTH HAMPDEN MEDICAL CENTER,649
1,ED,All Opioids,Sex,Male,1,01/01/2023,01/31/2023,1.18054259,Percent,STEVENS COMMUNITY MEDICAL CENTER,650
1,ED,Stimulants,Sex,Male,1,01/01/2023,01/31/2023,1.114478163,Percent,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,651
1,ED,Cannabis,Sex,Male,1,01/01/2023,01/31/2023,1.226500452,Percent,HOULTON REGIONAL HOSPITAL,652
1,ED,Benzodiazepine,Sex,Male,1,01/01/2023,01/31/2023,0.152235419,Percent,RESEARCH MEDICAL CENTER,653
1,ED,All Drugs,Sex,Male,2,02/01/2023,02/28/2023,28.92208354,Percent,MEDSTAR UNION MEMORIAL HOSPITAL,654
1,ED,All Opioids,Sex,Male,2,02/01/2023,02/28/2023,1.255869995,Percent,MCALESTER REGIONAL HEALTH CENTER,655
1,ED,Stimulants,Sex,Male,2,02/01/2023,02/28/2023,1.038062284,Percent,DEL AMO HOSPITAL,656
1,ED,Cannabis,Sex,Male,2,02/01/2023,02/28/2023,1.189446367,Percent,DOCTORS' CENTER BAYAMON,657
1,ED,Benzodiazepine,Sex,Male,2,02/01/2023,02/28/2023,0.162197232,Percent,HIMA SAN PABLO BAYAMON,658
1,ED,All Drugs,Sex,Male,3,03/01/2023,03/31/2023,29.01665182,Percent,PIGGOTT COMMUNITY HOSPITAL,659
1,ED,All Opioids,Sex,Male,3,03/01/2023,03/31/2023,1.174535736,Percent,BAYLOR MEDICAL CENTER AT TROPHY CLUB,660
1,ED,Stimulants,Sex,Male,3,03/01/2023,03/31/2023,0.989515521,Percent,WESLEY MEDICAL CENTER,661
1,ED,Cannabis,Sex,Male,3,03/01/2023,03/31/2023,1.071746728,Percent,WEISBROD MEMORIAL COUNTY HOSPITAL,662
1,ED,Benzodiazepine,Sex,Male,3,03/01/2023,03/31/2023,0.175426574,Percent,CHRISTUS SHREVEPORT-BOSSIER HEALTH SYSTEM,663
1,ED,All Drugs,Sex,Male,4,04/01/2023,04/30/2023,28.60714437,Percent,SPRINGBROOK HOSPITAL,664
