FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE,Hospital Name,DrugRecordID
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,6,06/01/2023,06/30/2023,11.29032258,Percent,INTERMOUNTAIN HEALTH DELTA COMMUNITY HOSPITAL,3230
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,7,07/01/2023,07/31/2023,2.203389831,Percent,HCA FLORIDA CITRUS HOSPITAL,3231
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,7,07/01/2023,07/31/2023,1.960784314,Percent,INTEGRIS HEALTH EDMOND HOSPITAL,3232
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,7,07/01/2023,07/31/2023,8.219178082,Percent,ELMHURST MEMORIAL HOSPITAL,3233
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,8,08/01/2023,08/31/2023,3.551136364,Percent,Evans ACH (FT Carson),3234
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,8,08/01/2023,08/31/2023,0.0,Percent,"PINEVILLE COMMUNITY HEALTH CENTER, INC",3235
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,8,08/01/2023,08/31/2023,12.16216216,Percent,"NEBRASKA SPINE HOSPITAL, LLC",3236
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,9,09/01/2023,09/30/2023,2.608695652,Percent,COCHRAN MEMORIAL HOSPITAL,3237
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,9,09/01/2023,09/30/2023,1.785714286,Percent,THAYER COUNTY HEALTH SERVICES,3238
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,9,09/01/2023,09/30/2023,14.08450704,Percent,WESTERN ARIZONA REGIONAL MEDICAL CENTER,3239
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,10,10/01/2023,10/31/2023,2.236842105,Percent,DOVER BEHAVIORAL HEALTH SYSTEM,3240
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,10,10/01/2023,10/31/2023,0.0,Percent,WHITFIELD MEDICAL SURGICAL HOSPITAL,3241
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,10,10/01/2023,10/31/2023,13.43283582,Percent,BHC ALHAMBRA HOSPITAL,3242
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,11,11/01/2023,11/30/2023,1.768707483,Percent,BEAUFORT COUNTY MEMORIAL HOSPITAL,3243
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,11,11/01/2023,11/30/2023,3.703703704,Percent,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,3244
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,11,11/01/2023,11/30/2023,8.571428571,Percent,STANFORD HEALTH CARE TRI-VALLEY,3245
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,12,12/01/2023,12/31/2023,1.646090535,Percent,PUTNAM GENERAL HOSPITAL,3246
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,12,12/01/2023,12/31/2023,0.0,Percent,TRISTAR HENDERSONVILLE MEDICAL CENTER,3247
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,12,12/01/2023,12/31/2023,8.571428571,Percent,PROVIDENCE ST. JOSEPH HOSPITAL,3248
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,13,01/01/2024,01/31/2024,1.058201058,Percent,JANE TODD CRAWFORD HOSPITAL,3249
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,13,01/01/2024,01/31/2024,1.639344262,Percent,NORTH RUNNELS HOSPITAL,3250
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,13,01/01/2024,01/31/2024,4.347826087,Percent,ST JOSEPHS COMMUNITY HOSPITAL WEST BEND,3251
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,14,02/01/2024,02/29/2024,1.294964029,Percent,GATEWAYS HOSP  MENTAL HEALTH CTR,3252
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,14,02/01/2024,02/29/2024,0.0,Percent,QUAIL RUN BEHAVIORAL HEALTH,3253
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,14,02/01/2024,02/29/2024,5.357142857,Percent,ARIZONA STATE HOSPITAL,3254
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,15,03/01/2024,03/31/2024,2.202072539,Percent,WILLIAM NEWTON HOSPITAL,3255
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,15,03/01/2024,03/31/2024,0.0,Percent,VERMILION BEHAVIORAL HEALTH SYSTEMS,3256
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,15,03/01/2024,03/31/2024,9.87654321,Percent,"MIDWESTERN REGION MED CENTER, INC",3257
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,16,04/01/2024,04/30/2024,1.815823606,Percent,MODOC MEDICAL CENTER,3258
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,16,04/01/2024,04/30/2024,0.0,Percent,SUGAR LAND SURGICAL HOSPITAL LLP,3259
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,16,04/01/2024,04/30/2024,10.0,Percent,THE HOSPITAL AT WESTLAKE MEDICAL CENTER,3260
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,17,05/01/2024,05/31/2024,2.706185567,Percent,LOS ANGELES GENERAL MEDICAL CENTER,3261
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,17,05/01/2024,05/31/2024,0.0,Percent,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,3262
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,17,05/01/2024,05/31/2024,12.0,Percent,MANIILAQ HEALTH CENTER,3263
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,18,06/01/2024,06/30/2024,2.894356006,Percent,CENTERPOINTE HOSPITAL,3264
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,18,06/01/2024,06/30/2024,0.0,Percent,ADVENTIST HEALTH TEHACHAPI VALLEY,3265
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,18,06/01/2024,06/30/2024,14.86486486,Percent,KAUAI VETERANS MEMORIAL HOSPITAL,3266
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,19,07/01/2024,07/31/2024,2.35131397,Percent,UNIVERSITY HOSPITAL AND MEDICAL CENTER,3267
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,19,07/01/2024,07/31/2024,0.0,Percent,RANKEN JORDAN PEDIATRIC BRIDGE HOSPITAL,3268
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,19,07/01/2024,07/31/2024,10.58823529,Percent,MARY BRECKINRIDGE ARH HOSPITAL,3269
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,20,08/01/2024,08/31/2024,2.480417755,Percent,SONOMA VALLEY HOSPITAL,3270
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,20,08/01/2024,08/31/2024,2.222222222,Percent,HOUSTON VA MEDICAL CENTER,3271
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,20,08/01/2024,08/31/2024,10.0,Percent,HCA FLORIDA UNIVERSITY HOSPITAL,3272
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,21,09/01/2024,09/30/2024,2.408111534,Percent,METHODIST HOSPITALS INC,3273
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,21,09/01/2024,09/30/2024,1.886792453,Percent,ALLEN COUNTY REGIONAL HOSPITAL,3274
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,21,09/01/2024,09/30/2024,14.66666667,Percent,PRESBYTERIAN HOSPITAL,3275
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,22,10/01/2024,10/31/2024,2.774427021,Percent,HONORHEALTH DEER VALLEY MEDICAL CENTER,3276
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,22,10/01/2024,10/31/2024,0.0,Percent,ST FRANCIS REGIONAL MEDICAL CENTER,3277
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,22,10/01/2024,10/31/2024,10.98901099,Percent,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,3278
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,23,11/01/2024,11/30/2024,2.075702076,Percent,TEXAS CHILDRENS HOSPITAL NORTH AUSTIN CAMPUS,3279
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,23,11/01/2024,11/30/2024,0.0,Percent,EVANSVILLE STATE HOSPITAL,3280
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,23,11/01/2024,11/30/2024,9.411764706,Percent,MC CAMEY HOSPITAL,3281
3,IP,All Drugs and co-occurring disorders,Age,0-15 Years,24,12/01/2024,12/31/2024,1.233045623,Percent,MAJOR HOSPITAL,3282
3,IP,All Opioids and co-occurring disorders,Age,0-15 Years,24,12/01/2024,12/31/2024,0.0,Percent,CHAMBERS MEMORIAL HOSPITAL,3283
3,IP,Cannabis and co-occurring disorders,Age,0-15 Years,24,12/01/2024,12/31/2024,6.578947368,Percent,CUMBERLAND COUNTY HOSPITAL,3284
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,1,01/01/2023,01/31/2023,20.43307087,Percent,JOHN DEMPSEY HOSPITAL,3285
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,1,01/01/2023,01/31/2023,32.50883392,Percent,"NGMC BARROW, LLC",3286
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,1,01/01/2023,01/31/2023,44.44444444,Percent,KAISER FOUNDATION HOSPITAL - SAN MARCOS,3287
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,1,01/01/2023,01/31/2023,34.63302752,Percent,SYCAMORE SPRINGS,3288
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,1,01/01/2023,01/31/2023,42.42424242,Percent,Womack AMC (FT Bragg),3289
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,2,02/01/2023,02/28/2023,22.32336368,Percent,CHELSEA HOSPITAL,3290
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,2,02/01/2023,02/28/2023,33.7398374,Percent,OTHELLO COMMUNITY HOSPITAL,3291
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,2,02/01/2023,02/28/2023,52.73631841,Percent,FREEDOM BEHAVIORAL HOSPITAL OF MONROE,3292
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,2,02/01/2023,02/28/2023,41.25326371,Percent,HOT SPRINGS COUNTY MEMORIAL HOSPITAL,3293
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,2,02/01/2023,02/28/2023,43.5483871,Percent,ST ELIZABETH MEDICAL CENTER,3294
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,3,03/01/2023,03/31/2023,21.77994743,Percent,MERCY HOSPITAL CARTHAGE,3295
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,3,03/01/2023,03/31/2023,33.93501805,Percent,ABRAHAM LINCOLN MEMORIAL HOSPITAL,3296
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,3,03/01/2023,03/31/2023,43.04347826,Percent,SOUTH ARKANSAS REGIONAL HOSPITAL LLC,3297
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,3,03/01/2023,03/31/2023,39.28571429,Percent,SONORA BEHAVIORAL HEALTH HOSPITAL,3298
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,3,03/01/2023,03/31/2023,59.375,Percent,INTERMOUNTAIN HEALTH SANPETE VALLEY HOSPITAL,3299
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,4,04/01/2023,04/30/2023,22.99124901,Percent,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT HAMILTON,3300
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,4,04/01/2023,04/30/2023,36.43122677,Percent,EXCEPTIONAL COMMUNITY HOSPITAL - MARICOPA,3301
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,4,04/01/2023,04/30/2023,47.6,Percent,UMD UPPER CHESAPEAKE MEDICAL CENTER,3302
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,4,04/01/2023,04/30/2023,43.89721627,Percent,MAPLE GROVE HOSPITAL,3303
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,4,04/01/2023,04/30/2023,52.38095238,Percent,BOULDER COMMUNITY HEALTH,3304
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,5,05/01/2023,05/31/2023,20.83333333,Percent,CHRISTUS SOUTHERN NEW MEXICO,3305
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,5,05/01/2023,05/31/2023,36.25377644,Percent,CALLAHAN EYE HOSPITAL,3306
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,5,05/01/2023,05/31/2023,46.61654135,Percent,JOHN H STROGER JR HOSPITAL,3307
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,5,05/01/2023,05/31/2023,37.65957447,Percent,ANCORA PSYCH HOSP,3308
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,5,05/01/2023,05/31/2023,44.0,Percent,GEORGE WASHINGTON UNIV HOSPITAL,3309
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,6,06/01/2023,06/30/2023,19.34887162,Percent,O'CONNOR HOSPITAL,3310
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,6,06/01/2023,06/30/2023,35.40983607,Percent,SHARP MEMORIAL HOSPITAL,3311
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,6,06/01/2023,06/30/2023,45.45454545,Percent,HOLMES COUNTY HOSPITAL AND CLINICS,3312
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,6,06/01/2023,06/30/2023,35.69739953,Percent,MISSISSIPPI BAPTIST MEDICAL CENTER,3313
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,6,06/01/2023,06/30/2023,54.09836066,Percent,RIO GRANDE REGIONAL HOSPITAL,3314
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,7,07/01/2023,07/31/2023,19.56989247,Percent,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,3315
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,7,07/01/2023,07/31/2023,32.19814241,Percent,ASCENSION PROVIDENCE ROCHESTER HOSPITAL,3316
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,7,07/01/2023,07/31/2023,46.59498208,Percent,MARYLAND HEIGHTS CENTER FOR BEHAVIORAL HEALTH,3317
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,7,07/01/2023,07/31/2023,38.02197802,Percent,MIZELL MEMORIAL HOSPITAL,3318
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,7,07/01/2023,07/31/2023,39.3442623,Percent,STERLING SURGICAL HOSPITAL,3319
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,8,08/01/2023,08/31/2023,20.74180771,Percent,TALLAHASSEE MEMORIAL HEALTHCARE,3320
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,8,08/01/2023,08/31/2023,31.44654088,Percent,CHARLESTON AREA MEDICAL CENTER,3321
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,8,08/01/2023,08/31/2023,49.81818182,Percent,HIGHLANDS ARH REGIONAL MEDICAL CENTER,3322
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,8,08/01/2023,08/31/2023,40.48672566,Percent,HILLCREST HOSPITAL PRYOR,3323
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,8,08/01/2023,08/31/2023,51.42857143,Percent,SIERRA VISTA HOSPITAL,3324
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,9,09/01/2023,09/30/2023,20.55156781,Percent,NOVANT HEALTH MATTHEWS MEDICAL CENTER,3325
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,9,09/01/2023,09/30/2023,35.06097561,Percent,UPMC COLE,3326
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,9,09/01/2023,09/30/2023,46.21848739,Percent,HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON,3327
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,9,09/01/2023,09/30/2023,40.38461538,Percent,JERSEY CITY MEDICAL CENTER,3328
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,9,09/01/2023,09/30/2023,41.30434783,Percent,PALI MOMI MEDICAL CENTER,3329
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,10,10/01/2023,10/31/2023,18.92373485,Percent,HOSPITAL ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ,3330
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,10,10/01/2023,10/31/2023,34.36426117,Percent,LINDNER CENTER OF HOPE,3331
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,10,10/01/2023,10/31/2023,43.80165289,Percent,MASSACHUSETTS GENERAL HOSPITAL,3332
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,10,10/01/2023,10/31/2023,37.59590793,Percent,ST VINCENT HEART CENTER,3333
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,10,10/01/2023,10/31/2023,55.55555556,Percent,"OKLAHOMA HEART HOSPITAL, LLC",3334
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,11,11/01/2023,11/30/2023,17.99775028,Percent,ST LUKE'S NAMPA MEDICAL CENTER,3335
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,11,11/01/2023,11/30/2023,34.76702509,Percent,BON SECOURS SOUTHERN VIRGINIA MEDICAL CENTER,3336
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,11,11/01/2023,11/30/2023,43.37899543,Percent,GRUNDY COUNTY MEMORIAL HOSPITAL,3337
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,11,11/01/2023,11/30/2023,34.77218225,Percent,MENIFEE GLOBAL MEDICAL CENTER,3338
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,11,11/01/2023,11/30/2023,52.27272727,Percent,CUMBERLAND HALL HOSPITAL,3339
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,12,12/01/2023,12/31/2023,19.80276134,Percent,BROWARD HEALTH MEDICAL CENTER,3340
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,12,12/01/2023,12/31/2023,34.72803347,Percent,THE UNIVERSITY OF VERMONT HEALTH NETWORK-ALICE HY,3341
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,12,12/01/2023,12/31/2023,45.53571429,Percent,AULTMAN ORRVILLE HOSPITAL,3342
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,12,12/01/2023,12/31/2023,38.88888889,Percent,SCOTLAND COUNTY  HOSPITAL,3343
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,12,12/01/2023,12/31/2023,56.60377358,Percent,ADVENTHEALTH SEBRING,3344
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,13,01/01/2024,01/31/2024,20.13397841,Percent,NORTH CADDO MEDICAL CENTER,3345
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,13,01/01/2024,01/31/2024,33.95522388,Percent,MERCY HEALTH LAKESHORE CAMPUS,3346
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,13,01/01/2024,01/31/2024,50.0,Percent,SIERRA MEDICAL CENTER,3347
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,13,01/01/2024,01/31/2024,44.15954416,Percent,WEST SUBURBAN MEDICAL CENTER,3348
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,13,01/01/2024,01/31/2024,61.2244898,Percent,ASCENSION SETON NORTHWEST,3349
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,14,02/01/2024,02/29/2024,19.39487975,Percent,NAVICENT HEALTH BALDWIN,3350
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,14,02/01/2024,02/29/2024,30.5019305,Percent,CLIFTON SPRINGS HOSPITAL AND CLINIC,3351
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,14,02/01/2024,02/29/2024,42.12962963,Percent,NORTH SHORE MEDICAL CENTER -,3352
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,14,02/01/2024,02/29/2024,37.56097561,Percent,TREGO COUNTY LEMKE MEMORIAL HOSPITAL,3353
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,14,02/01/2024,02/29/2024,44.26229508,Percent,MARSHFIELD MEDICAL CENTER,3354
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,15,03/01/2024,03/31/2024,19.53125,Percent,ANDERSON HOSPITAL,3355
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,15,03/01/2024,03/31/2024,35.55555556,Percent,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,3356
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,15,03/01/2024,03/31/2024,41.95121951,Percent,FRANCES MAHON DEACONESS HOSPITAL,3357
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,15,03/01/2024,03/31/2024,40.22988506,Percent,JERSEY SHORE UNIVERSITY MEDICAL CENTER,3358
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,15,03/01/2024,03/31/2024,52.17391304,Percent,SIMPSON GENERAL HOSPITAL CAH,3359
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,16,04/01/2024,04/30/2024,20.37562013,Percent,ELGIN MENTAL HEALTH CENTER,3360
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,16,04/01/2024,04/30/2024,36.82432432,Percent,ST ELIZABETHS HOSPITAL,3361
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,16,04/01/2024,04/30/2024,48.89867841,Percent,GRITMAN MEDICAL CENTER,3362
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,16,04/01/2024,04/30/2024,44.47004608,Percent,HOSPITAL OF UNIV OF PENNSYLVANIA,3363
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,16,04/01/2024,04/30/2024,51.72413793,Percent,PSYCHIATRIC INSTITUTE OF WASHINGTON,3364
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,17,05/01/2024,05/31/2024,20.46804052,Percent,NS/LIJ HS HUNTINGTON HOSPITAL,3365
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,17,05/01/2024,05/31/2024,31.1023622,Percent,DESERT VALLEY HOSPITAL,3366
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,17,05/01/2024,05/31/2024,47.05882353,Percent,PALMDALE REGIONAL MEDICAL CENTER,3367
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,17,05/01/2024,05/31/2024,39.32038835,Percent,NEW HAMPSHIRE HOSPITAL,3368
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,17,05/01/2024,05/31/2024,58.73015873,Percent,FRANCISCAN HEALTH LAFAYETTE,3369
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,18,06/01/2024,06/30/2024,18.51449275,Percent,BRUSHY CREEK FAMILY HOSPITAL LLC,3370
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,18,06/01/2024,06/30/2024,31.49606299,Percent,SANFORD HOSPITAL WEBSTER - CAH,3371
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,18,06/01/2024,06/30/2024,40.55299539,Percent,USC VERDUGO HILLS HOSPITAL,3372
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,18,06/01/2024,06/30/2024,41.17647059,Percent,BON SECOURS SOUTHAMPTON MEMORIAL HOSPITAL,3373
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,18,06/01/2024,06/30/2024,51.51515152,Percent,BORGESS MEDICAL CENTER,3374
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,19,07/01/2024,07/31/2024,19.07073509,Percent,CENTRASTATE MEDICAL CENTER,3375
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,19,07/01/2024,07/31/2024,30.92783505,Percent,SOUTHWEST HEALTH CENTER,3376
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,19,07/01/2024,07/31/2024,43.43891403,Percent,EVANS MEMORIAL HOSPITAL,3377
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,19,07/01/2024,07/31/2024,41.58415842,Percent,BOULDER COMMUNITY HEALTH,3378
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,19,07/01/2024,07/31/2024,46.15384615,Percent,JANE TODD CRAWFORD HOSPITAL,3379
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,20,08/01/2024,08/31/2024,18.46310779,Percent,SOUTHERN OHIO MEDICAL CENTER,3380
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,20,08/01/2024,08/31/2024,31.08108108,Percent,UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER,3381
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,20,08/01/2024,08/31/2024,34.00809717,Percent,"WILLIAM R SHARPE, JR HOSPITAL",3382
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,20,08/01/2024,08/31/2024,41.07981221,Percent,ST CLARE HOSPITAL,3383
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,20,08/01/2024,08/31/2024,46.37681159,Percent,PANA COMMUNITY HOSPITAL,3384
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,21,09/01/2024,09/30/2024,19.46262487,Percent,EAGLE VIEW BEHAVIORAL HEALTH,3385
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,21,09/01/2024,09/30/2024,32.85714286,Percent,CHI HEALTH NEBRASKA HEART,3386
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,21,09/01/2024,09/30/2024,47.32142857,Percent,"COMPASS BEHAVIORAL CENTER OF HOUMA, LLC",3387
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,21,09/01/2024,09/30/2024,40.5,Percent,WINNMED,3388
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,21,09/01/2024,09/30/2024,62.0,Percent,OSF LITTLE COMPANY OF MARY MEDICAL CENTER,3389
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,22,10/01/2024,10/31/2024,20.22207268,Percent,MCKENZIE COUNTY HEALTHCARE SYSTEMS INC,3390
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,22,10/01/2024,10/31/2024,36.48208469,Percent,UCI HEALTH - FOUNTAIN VALLEY,3391
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,22,10/01/2024,10/31/2024,45.79439252,Percent,BUTLER HOSPITAL,3392
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,22,10/01/2024,10/31/2024,41.36363636,Percent,ST JUDE CHILDRENS RESEARCH HOSPITAL,3393
3,IP,Benzodiazepine and co-occurring disorders,Age,16-34 Years,22,10/01/2024,10/31/2024,44.44444444,Percent,NORTH MEMORIAL HEALTH HOSPITAL,3394
3,IP,All Drugs and co-occurring disorders,Age,16-34 Years,23,11/01/2024,11/30/2024,19.60507757,Percent,CROZER CHESTER MEDICAL CENTER,3395
3,IP,All Opioids and co-occurring disorders,Age,16-34 Years,23,11/01/2024,11/30/2024,31.36531365,Percent,LEGACY MERIDIAN PARK MEDICAL CENTER,3396
3,IP,Stimulants and co-occurring disorders,Age,16-34 Years,23,11/01/2024,11/30/2024,44.97607656,Percent,NAPLES COMMUNITY HOSPITAL,3397
3,IP,Cannabis and co-occurring disorders,Age,16-34 Years,23,11/01/2024,11/30/2024,40.14423077,Percent,CHATHAM HOSPITAL INC,3398
