FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE,Hospital Name,DrugRecordID
5,ED,Benzodiazepine overdose,Age,55+ Years,2,02/01/2023,02/28/2023,2.325581395,Percent,NACOGDOCHES MEMORIAL HOSPITAL,6002
5,ED,Fentanyl overdose,Age,55+ Years,2,02/01/2023,02/28/2023,2.325581395,Percent,SOUTHCOAST BEHAVIORAL HEALTH,6003
5,ED,Heroin overdose,Age,55+ Years,2,02/01/2023,02/28/2023,11.04651163,Percent,ST LOUIS CHILDRENS HOSPITAL,6004
5,ED,All Opioids overdose,Age,55+ Years,3,03/01/2023,03/31/2023,40.58823529,Percent,DANVILLE STATE HOSPITAL,6005
5,ED,Stimulants overdose,Age,55+ Years,3,03/01/2023,03/31/2023,8.235294118,Percent,VA NEW MEXICO HEALTHCARE SYSTEM,6006
5,ED,Cannabis overdose,Age,55+ Years,3,03/01/2023,03/31/2023,7.647058824,Percent,HONORHEALTH SONORAN CROSSING MEDICAL CENTER,6007
5,ED,Benzodiazepine overdose,Age,55+ Years,3,03/01/2023,03/31/2023,5.882352941,Percent,RUMFORD  HOSPITAL,6008
5,ED,Fentanyl overdose,Age,55+ Years,3,03/01/2023,03/31/2023,3.529411765,Percent,RENOWN REGIONAL MEDICAL CENTER,6009
5,ED,Heroin overdose,Age,55+ Years,3,03/01/2023,03/31/2023,9.411764706,Percent,NASSAU UNIVERSITY MEDICAL CENTER,6010
5,ED,All Opioids overdose,Age,55+ Years,4,04/01/2023,04/30/2023,39.77900552,Percent,PHELPS COUNTY REGIONAL MEDICAL CENTER,6011
5,ED,Stimulants overdose,Age,55+ Years,4,04/01/2023,04/30/2023,9.392265193,Percent,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,6012
5,ED,Cannabis overdose,Age,55+ Years,4,04/01/2023,04/30/2023,4.972375691,Percent,SEYMOUR HOSPITAL,6013
5,ED,Benzodiazepine overdose,Age,55+ Years,4,04/01/2023,04/30/2023,4.972375691,Percent,HCA FLORIDA WEST HOSPITAL,6014
5,ED,Fentanyl overdose,Age,55+ Years,4,04/01/2023,04/30/2023,3.314917127,Percent,673rd Medical Group (Joint Base Elmendorf-Richardson),6015
5,ED,Heroin overdose,Age,55+ Years,4,04/01/2023,04/30/2023,6.629834254,Percent,"PORTER HOSPITAL, INC",6016
5,ED,All Opioids overdose,Age,55+ Years,5,05/01/2023,05/31/2023,35.96059113,Percent,LEGACY MOUNT HOOD MEDICAL CENTER,6017
5,ED,Stimulants overdose,Age,55+ Years,5,05/01/2023,05/31/2023,7.881773399,Percent,CUYUNA REGIONAL MEDICAL CENTER,6018
5,ED,Cannabis overdose,Age,55+ Years,5,05/01/2023,05/31/2023,7.881773399,Percent,PARKVIEW WHITLEY HOSPITAL,6019
5,ED,Benzodiazepine overdose,Age,55+ Years,5,05/01/2023,05/31/2023,5.418719212,Percent,OCEANS BEHAVIORAL HOSPITAL- BILOXI,6020
5,ED,Fentanyl overdose,Age,55+ Years,5,05/01/2023,05/31/2023,3.448275862,Percent,ASCENSION SACRED HEART BAY,6021
5,ED,Heroin overdose,Age,55+ Years,5,05/01/2023,05/31/2023,7.881773399,Percent,96th Medical Group (Eglin AFB),6022
5,ED,All Opioids overdose,Age,55+ Years,6,06/01/2023,06/30/2023,37.56906077,Percent,ADVENTHEALTH LAKE WALES,6023
5,ED,Stimulants overdose,Age,55+ Years,6,06/01/2023,06/30/2023,5.524861878,Percent,PRESBYTERIAN SANTA FE MEDICAL CENTER,6024
5,ED,Cannabis overdose,Age,55+ Years,6,06/01/2023,06/30/2023,4.419889503,Percent,UNIVERSITY OF MD BALTIMORE WASHINGTON MEDICAL CENTER,6025
5,ED,Benzodiazepine overdose,Age,55+ Years,6,06/01/2023,06/30/2023,7.73480663,Percent,IOWA SPECIALTY HOSPITAL - CLARION,6026
5,ED,Fentanyl overdose,Age,55+ Years,6,06/01/2023,06/30/2023,4.419889503,Percent,RICELAND MEDICAL CENTER,6027
5,ED,Heroin overdose,Age,55+ Years,6,06/01/2023,06/30/2023,6.077348066,Percent,COMMUNITY HOSPITAL INC,6028
5,ED,All Opioids overdose,Age,55+ Years,7,07/01/2023,07/31/2023,40.0990099,Percent,ST LUKE'S WOOD RIVER MEDICAL CENTER,6029
5,ED,Stimulants overdose,Age,55+ Years,7,07/01/2023,07/31/2023,7.425742574,Percent,HOLY ROSARY HOSPITAL,6030
5,ED,Cannabis overdose,Age,55+ Years,7,07/01/2023,07/31/2023,6.435643564,Percent,ST NICHOLAS HOSPITAL,6031
5,ED,Benzodiazepine overdose,Age,55+ Years,7,07/01/2023,07/31/2023,4.455445545,Percent,DECATUR HEALTH,6032
5,ED,Fentanyl overdose,Age,55+ Years,7,07/01/2023,07/31/2023,3.96039604,Percent,ANDERSON REGIONAL MEDICAL CENTER,6033
5,ED,Heroin overdose,Age,55+ Years,7,07/01/2023,07/31/2023,9.900990099,Percent,MAINE MEDICAL CENTER,6034
5,ED,All Opioids overdose,Age,55+ Years,8,08/01/2023,08/31/2023,44.26229508,Percent,ADVENTHEALTH DAYTONA BEACH,6035
5,ED,Stimulants overdose,Age,55+ Years,8,08/01/2023,08/31/2023,10.92896175,Percent,RUSSELL COUNTY HOSPITAL,6036
5,ED,Cannabis overdose,Age,55+ Years,8,08/01/2023,08/31/2023,2.732240437,Percent,HARRISBURG MEDICAL CENTER,6037
5,ED,Benzodiazepine overdose,Age,55+ Years,8,08/01/2023,08/31/2023,4.371584699,Percent,UNC ROCKINGHAM,6038
5,ED,Fentanyl overdose,Age,55+ Years,8,08/01/2023,08/31/2023,4.371584699,Percent,ST ELIZABETH FLORENCE,6039
5,ED,Heroin overdose,Age,55+ Years,8,08/01/2023,08/31/2023,12.02185792,Percent,QUAIL RUN BEHAVIORAL HEALTH,6040
5,ED,All Opioids overdose,Age,55+ Years,9,09/01/2023,09/30/2023,47.30538922,Percent,NORTHWEST SPECIALTY HOSPITAL,6041
5,ED,Stimulants overdose,Age,55+ Years,9,09/01/2023,09/30/2023,8.982035928,Percent,MERCYONE WATERLOO MEDICAL CENTER,6042
5,ED,Cannabis overdose,Age,55+ Years,9,09/01/2023,09/30/2023,8.383233533,Percent,SOUTH CENTRAL REG MED CTR,6043
5,ED,Benzodiazepine overdose,Age,55+ Years,9,09/01/2023,09/30/2023,6.586826347,Percent,SHORE MEDICAL CENTER,6044
5,ED,Fentanyl overdose,Age,55+ Years,9,09/01/2023,09/30/2023,3.592814371,Percent,SAN FRANCISCO VA MEDICAL CENTER,6045
5,ED,Heroin overdose,Age,55+ Years,9,09/01/2023,09/30/2023,10.17964072,Percent,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,6046
5,ED,All Opioids overdose,Age,55+ Years,10,10/01/2023,10/31/2023,32.91139241,Percent,ADVENTIST HEALTH TULARE,6047
5,ED,Stimulants overdose,Age,55+ Years,10,10/01/2023,10/31/2023,3.797468354,Percent,CONCORD HOSPITAL- FRANKLIN,6048
5,ED,Cannabis overdose,Age,55+ Years,10,10/01/2023,10/31/2023,6.329113924,Percent,NORTH CANYON MEDICAL CENTER,6049
5,ED,Benzodiazepine overdose,Age,55+ Years,10,10/01/2023,10/31/2023,6.329113924,Percent,HCA FLORIDA LAWNWOOD HOSPITAL,6050
5,ED,Fentanyl overdose,Age,55+ Years,10,10/01/2023,10/31/2023,1.265822785,Percent,LIBERTY REGIONAL MEDICAL CENTER,6051
5,ED,Heroin overdose,Age,55+ Years,10,10/01/2023,10/31/2023,6.329113924,Percent,HIGHLANDS BEHAVIORAL HEALTH SYSTEM,6052
5,ED,All Opioids overdose,Age,55+ Years,11,11/01/2023,11/30/2023,37.58389262,Percent,LANE REGIONAL MEDICAL CENTER,6053
5,ED,Stimulants overdose,Age,55+ Years,11,11/01/2023,11/30/2023,5.369127517,Percent,RAY COUNTY MEMORIAL HOSPITAL,6054
5,ED,Cannabis overdose,Age,55+ Years,11,11/01/2023,11/30/2023,6.711409396,Percent,"OMEGA HOSPITAL, LLC",6055
5,ED,Benzodiazepine overdose,Age,55+ Years,11,11/01/2023,11/30/2023,2.684563758,Percent,ALAMEDA HOSPITAL,6056
5,ED,Fentanyl overdose,Age,55+ Years,11,11/01/2023,11/30/2023,3.355704698,Percent,HOULTON REGIONAL HOSPITAL,6057
5,ED,Heroin overdose,Age,55+ Years,11,11/01/2023,11/30/2023,6.040268456,Percent,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,6058
5,ED,All Opioids overdose,Age,55+ Years,12,12/01/2023,12/31/2023,34.09090909,Percent,CLARKE COUNTY HOSPITAL,6059
5,ED,Stimulants overdose,Age,55+ Years,12,12/01/2023,12/31/2023,9.848484848,Percent,ASCENSION WISCONSIN HOSP MENOMONEE FALLS CAMPUS,6060
5,ED,Cannabis overdose,Age,55+ Years,12,12/01/2023,12/31/2023,11.36363636,Percent,CHI-ST VINCENT INFIRMARY,6061
5,ED,Benzodiazepine overdose,Age,55+ Years,12,12/01/2023,12/31/2023,3.03030303,Percent,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,6062
5,ED,Fentanyl overdose,Age,55+ Years,12,12/01/2023,12/31/2023,4.545454545,Percent,GOLDEN VALLEY MEMORIAL HOSPITAL,6063
5,ED,Heroin overdose,Age,55+ Years,12,12/01/2023,12/31/2023,2.272727273,Percent,IOWA SPECIALTY HOSPITAL - CLARION,6064
5,ED,All Opioids overdose,Age,55+ Years,13,01/01/2024,01/31/2024,34.73053892,Percent,PROCTOR HOSPITAL,6065
5,ED,Stimulants overdose,Age,55+ Years,13,01/01/2024,01/31/2024,11.37724551,Percent,HCA-HEALTHONE DBA SWEDISH MEDICAL CENTER,6066
5,ED,Cannabis overdose,Age,55+ Years,13,01/01/2024,01/31/2024,6.586826347,Percent,INSPIRA MEDICAL CENTER VINELAND,6067
5,ED,Benzodiazepine overdose,Age,55+ Years,13,01/01/2024,01/31/2024,5.389221557,Percent,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,6068
5,ED,Fentanyl overdose,Age,55+ Years,13,01/01/2024,01/31/2024,4.790419162,Percent,PHELPS MEMORIAL HEALTH CENTER,6069
5,ED,Heroin overdose,Age,55+ Years,13,01/01/2024,01/31/2024,7.784431138,Percent,ST ROSE HOSPITAL,6070
5,ED,All Opioids overdose,Age,55+ Years,14,02/01/2024,02/29/2024,30.86419753,Percent,OCEANS BEHAVIORAL HOSPITAL OF KATY,6071
5,ED,Stimulants overdose,Age,55+ Years,14,02/01/2024,02/29/2024,9.259259259,Percent,MEMPHIS MENTAL HEALTH INSTITUTE,6072
5,ED,Cannabis overdose,Age,55+ Years,14,02/01/2024,02/29/2024,8.641975309,Percent,NEURO BEHAVIORAL HOSPITAL,6073
5,ED,Benzodiazepine overdose,Age,55+ Years,14,02/01/2024,02/29/2024,4.938271605,Percent,MUSC HEALTH MARION MEDICAL CENTER,6074
5,ED,Fentanyl overdose,Age,55+ Years,14,02/01/2024,02/29/2024,3.703703704,Percent,BLANCHARD VALLEY HOSPITAL,6075
5,ED,Heroin overdose,Age,55+ Years,14,02/01/2024,02/29/2024,3.086419753,Percent,GALLUP INDIAN MEDICAL CENTER,6076
5,ED,All Opioids overdose,Age,55+ Years,15,03/01/2024,03/31/2024,39.05325444,Percent,UNITY PSYCHIATRIC CARE-COLUMBIA,6077
5,ED,Stimulants overdose,Age,55+ Years,15,03/01/2024,03/31/2024,10.0591716,Percent,TOWNER COUNTY MEDICAL CENTER,6078
5,ED,Cannabis overdose,Age,55+ Years,15,03/01/2024,03/31/2024,5.917159763,Percent,COUNCIL OAK COMPREHENSIVE HEALTHCARE,6079
5,ED,Benzodiazepine overdose,Age,55+ Years,15,03/01/2024,03/31/2024,2.958579882,Percent,PHOENIX INDIAN MEDICAL CENTER,6080
5,ED,Fentanyl overdose,Age,55+ Years,15,03/01/2024,03/31/2024,2.366863905,Percent,CHICAGO BEHAVIORAL HOSPITAL,6081
5,ED,Heroin overdose,Age,55+ Years,15,03/01/2024,03/31/2024,10.0591716,Percent,DECATUR MORGAN HOSPITAL - DECATUR CAMPUS,6082
5,ED,All Opioids overdose,Age,55+ Years,16,04/01/2024,04/30/2024,29.87804878,Percent,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,6083
5,ED,Stimulants overdose,Age,55+ Years,16,04/01/2024,04/30/2024,12.80487805,Percent,GEISINGER MEDICAL CENTER MUNCY,6084
5,ED,Cannabis overdose,Age,55+ Years,16,04/01/2024,04/30/2024,9.146341463,Percent,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,6085
5,ED,Benzodiazepine overdose,Age,55+ Years,16,04/01/2024,04/30/2024,6.707317073,Percent,TEXAS COUNTY MEMORIAL HOSPITAL,6086
5,ED,Fentanyl overdose,Age,55+ Years,16,04/01/2024,04/30/2024,3.658536585,Percent,GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS,6087
5,ED,Heroin overdose,Age,55+ Years,16,04/01/2024,04/30/2024,5.487804878,Percent,MEDICAL CITY PLANO,6088
5,ED,All Opioids overdose,Age,55+ Years,17,05/01/2024,05/31/2024,30.51948052,Percent,CANYON VISTA MEDICAL CENTER,6089
5,ED,Stimulants overdose,Age,55+ Years,17,05/01/2024,05/31/2024,11.03896104,Percent,EAST TENNESSEE CHILDRENS HOSPITAL,6090
5,ED,Cannabis overdose,Age,55+ Years,17,05/01/2024,05/31/2024,9.090909091,Percent,GLENDORA  HOSPITAL,6091
5,ED,Benzodiazepine overdose,Age,55+ Years,17,05/01/2024,05/31/2024,3.896103896,Percent,OCEANS HOSPITAL OF BROUSSARD,6092
5,ED,Fentanyl overdose,Age,55+ Years,17,05/01/2024,05/31/2024,1.948051948,Percent,MAPLE HEIGHTS BEHAVIORAL HEALTH,6093
5,ED,Heroin overdose,Age,55+ Years,17,05/01/2024,05/31/2024,3.246753247,Percent,BECKLEY VA MEDICAL CENTER,6094
5,ED,All Opioids overdose,Age,55+ Years,18,06/01/2024,06/30/2024,30.3030303,Percent,NORWOOD HEALTH CENTER,6095
5,ED,Stimulants overdose,Age,55+ Years,18,06/01/2024,06/30/2024,6.666666667,Percent,WATSONVILLE COMMUNITY HOSPITAL,6096
5,ED,Cannabis overdose,Age,55+ Years,18,06/01/2024,06/30/2024,10.3030303,Percent,ASCENSION GENESYS HOSPITAL,6097
5,ED,Benzodiazepine overdose,Age,55+ Years,18,06/01/2024,06/30/2024,4.848484848,Percent,PALO PINTO GENERAL HOSPITAL,6098
5,ED,Fentanyl overdose,Age,55+ Years,18,06/01/2024,06/30/2024,2.424242424,Percent,CHRISTIANA HOSPITAL,6099
5,ED,Heroin overdose,Age,55+ Years,18,06/01/2024,06/30/2024,5.454545455,Percent,WILMINGTON TREATMENT CENTER,6100
5,ED,All Opioids overdose,Age,55+ Years,19,07/01/2024,07/31/2024,33.33333333,Percent,PULASKI MEMORIAL HOSPITAL,6101
5,ED,Stimulants overdose,Age,55+ Years,19,07/01/2024,07/31/2024,6.349206349,Percent,LINCOLN HEALTH HOSPITAL,6102
5,ED,Cannabis overdose,Age,55+ Years,19,07/01/2024,07/31/2024,6.349206349,Percent,MERCY HOSPITAL SOUTH,6103
5,ED,Benzodiazepine overdose,Age,55+ Years,19,07/01/2024,07/31/2024,4.761904762,Percent,NORTH VISTA HOSPITAL,6104
5,ED,Fentanyl overdose,Age,55+ Years,19,07/01/2024,07/31/2024,2.645502646,Percent,ST JOHN'S RIVERSIDE HOSPITAL,6105
5,ED,Heroin overdose,Age,55+ Years,19,07/01/2024,07/31/2024,8.994708995,Percent,SANTA BARBARA COUNTY PSYCHIATRIC HEALTH FACILITY,6106
5,ED,All Opioids overdose,Age,55+ Years,20,08/01/2024,08/31/2024,29.34131737,Percent,BAYPOINTE BEHAVIORAL HEALTH,6107
5,ED,Stimulants overdose,Age,55+ Years,20,08/01/2024,08/31/2024,6.586826347,Percent,MARY BRECKINRIDGE ARH HOSPITAL,6108
5,ED,Cannabis overdose,Age,55+ Years,20,08/01/2024,08/31/2024,7.784431138,Percent,INDIANA UNIVERSITY HEALTH,6109
5,ED,Benzodiazepine overdose,Age,55+ Years,20,08/01/2024,08/31/2024,5.389221557,Percent,AURORA BEHAVIORAL HEALTH SYSTEM,6110
5,ED,Fentanyl overdose,Age,55+ Years,20,08/01/2024,08/31/2024,2.994011976,Percent,TIDELANDS GEORGETOWN MEMORIAL HOSPITAL,6111
5,ED,Heroin overdose,Age,55+ Years,20,08/01/2024,08/31/2024,5.389221557,Percent,ST BARNABAS HOSPITAL,6112
5,ED,All Opioids overdose,Age,55+ Years,21,09/01/2024,09/30/2024,32.3943662,Percent,HOMESTEAD HOSPITAL,6113
5,ED,Stimulants overdose,Age,55+ Years,21,09/01/2024,09/30/2024,4.225352113,Percent,PRATT REGIONAL MEDICAL CENTER,6114
5,ED,Cannabis overdose,Age,55+ Years,21,09/01/2024,09/30/2024,8.450704225,Percent,MADISON VALLEY MEDICAL CENTER,6115
5,ED,Benzodiazepine overdose,Age,55+ Years,21,09/01/2024,09/30/2024,5.633802817,Percent,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,6116
5,ED,Fentanyl overdose,Age,55+ Years,21,09/01/2024,09/30/2024,2.112676056,Percent,KAISER PERMANENTE PSYCHIATRIC HEALTH FACILITY-SANT,6117
5,ED,Heroin overdose,Age,55+ Years,21,09/01/2024,09/30/2024,7.746478873,Percent,GEISINGER-LEWISTOWN HOSPITAL,6118
5,ED,All Opioids overdose,Age,55+ Years,22,10/01/2024,10/31/2024,29.07801418,Percent,NORTHAMPTON VA MEDICAL CENTER,6119
5,ED,Stimulants overdose,Age,55+ Years,22,10/01/2024,10/31/2024,8.510638298,Percent,ENLOE HEALTH,6120
5,ED,Cannabis overdose,Age,55+ Years,22,10/01/2024,10/31/2024,6.382978723,Percent,MERCY HOSPITAL FORT SMITH,6121
5,ED,Benzodiazepine overdose,Age,55+ Years,22,10/01/2024,10/31/2024,5.673758865,Percent,BARNES JEWISH HOSPITAL,6122
5,ED,Fentanyl overdose,Age,55+ Years,22,10/01/2024,10/31/2024,2.127659574,Percent,MARSHALL BROWNING HOSPITAL,6123
5,ED,Heroin overdose,Age,55+ Years,22,10/01/2024,10/31/2024,3.546099291,Percent,NORTHERN NEVADA MEDICAL CENTER,6124
5,ED,All Opioids overdose,Age,55+ Years,23,11/01/2024,11/30/2024,29.71014493,Percent,NESS COUNTY HOSPITAL DISTRICT #2,6125
5,ED,Stimulants overdose,Age,55+ Years,23,11/01/2024,11/30/2024,7.246376812,Percent,BUNKIE GENERAL HOSPITAL,6126
5,ED,Cannabis overdose,Age,55+ Years,23,11/01/2024,11/30/2024,7.246376812,Percent,WICHITA VA MEDICAL CENTER,6127
5,ED,Benzodiazepine overdose,Age,55+ Years,23,11/01/2024,11/30/2024,5.797101449,Percent,ASCENSION ST VINCENT EVANSVILLE,6128
5,ED,Fentanyl overdose,Age,55+ Years,23,11/01/2024,11/30/2024,3.623188406,Percent,WEST OAKS HOSPITAL,6129
5,ED,Heroin overdose,Age,55+ Years,23,11/01/2024,11/30/2024,4.347826087,Percent,ST LUKE COMMUNITY HOSPITAL,6130
5,ED,All Opioids overdose,Age,55+ Years,24,12/01/2024,12/31/2024,23.56687898,Percent,CASCADE VALLEY HOSPITAL,6131
5,ED,Stimulants overdose,Age,55+ Years,24,12/01/2024,12/31/2024,8.280254777,Percent,HENDRICKS COMMUNITY HOSPITAL,6132
5,ED,Cannabis overdose,Age,55+ Years,24,12/01/2024,12/31/2024,10.82802548,Percent,HALIFAX HEALTH MEDICAL CENTER,6133
5,ED,Benzodiazepine overdose,Age,55+ Years,24,12/01/2024,12/31/2024,3.821656051,Percent,NORTHERN NEVADA MEDICAL CENTER,6134
5,ED,Fentanyl overdose,Age,55+ Years,24,12/01/2024,12/31/2024,0.636942675,Percent,PALO VERDE HOSPITAL,6135
5,ED,Heroin overdose,Age,55+ Years,24,12/01/2024,12/31/2024,1.910828025,Percent,STILLWATER BILLINGS CLINIC,6136
5,ED,All Opioids overdose,Sex,Female,1,01/01/2023,01/31/2023,21.67381974,Percent,BROWARD HEALTH IMPERIAL POINT,6137
5,ED,Stimulants overdose,Sex,Female,1,01/01/2023,01/31/2023,7.510729614,Percent,NORTON SOUND REGIONAL HOSPITAL,6138
5,ED,Cannabis overdose,Sex,Female,1,01/01/2023,01/31/2023,13.73390558,Percent,PHS INDIAN HOSPITAL AT ROSEBUD,6139
5,ED,Benzodiazepine overdose,Sex,Female,1,01/01/2023,01/31/2023,2.360515021,Percent,ST CHARLES MEDICAL CENTER PRINEVILLE,6140
5,ED,Fentanyl overdose,Sex,Female,1,01/01/2023,01/31/2023,2.575107296,Percent,VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,6141
5,ED,Heroin overdose,Sex,Female,1,01/01/2023,01/31/2023,3.862660944,Percent,"MERCY HOSPITAL KINGFISHER, INC",6142
5,ED,All Opioids overdose,Sex,Female,2,02/01/2023,02/28/2023,19.48356808,Percent,FRANCISCAN HEALTH MICHIGAN CITY,6143
5,ED,Stimulants overdose,Sex,Female,2,02/01/2023,02/28/2023,8.685446009,Percent,CYPRESS POINTE SURGICAL HOSPITAL,6144
5,ED,Cannabis overdose,Sex,Female,2,02/01/2023,02/28/2023,13.14553991,Percent,FIRSTHEALTH MOORE REGIONAL HOSPITAL,6145
5,ED,Benzodiazepine overdose,Sex,Female,2,02/01/2023,02/28/2023,3.755868545,Percent,SAN LUIS VALLEY HEALTH CONEJOS COUNTY HOSPITAL,6146
5,ED,Fentanyl overdose,Sex,Female,2,02/01/2023,02/28/2023,3.051643192,Percent,AHMC SETON MEDICAL CENTER,6147
5,ED,Heroin overdose,Sex,Female,2,02/01/2023,02/28/2023,4.929577465,Percent,NORTHSIDE HOSPITAL FORSYTH,6148
5,ED,All Opioids overdose,Sex,Female,3,03/01/2023,03/31/2023,22.17573222,Percent,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),6149
5,ED,Stimulants overdose,Sex,Female,3,03/01/2023,03/31/2023,6.276150628,Percent,CHILDREN'S HOME OF PITTSBURGH,6150
5,ED,Cannabis overdose,Sex,Female,3,03/01/2023,03/31/2023,14.85355649,Percent,COPPER QUEEN COMMUNITY HOSPITAL,6151
5,ED,Benzodiazepine overdose,Sex,Female,3,03/01/2023,03/31/2023,4.393305439,Percent,ADVENTHEALTH SHAWNEE MISSION,6152
5,ED,Fentanyl overdose,Sex,Female,3,03/01/2023,03/31/2023,2.719665272,Percent,KINGWOOD PINES HOSPITAL,6153
5,ED,Heroin overdose,Sex,Female,3,03/01/2023,03/31/2023,3.347280335,Percent,UNIVERSITY OF IOWA HEALTH CARE MEDICAL CENTER DOWN,6154
5,ED,All Opioids overdose,Sex,Female,4,04/01/2023,04/30/2023,19.28571429,Percent,BEAUMONT HOSPITAL - TAYLOR,6155
5,ED,Stimulants overdose,Sex,Female,4,04/01/2023,04/30/2023,9.285714286,Percent,MARSHFIELD MEDICAL CENTER - RICE LAKE,6156
5,ED,Cannabis overdose,Sex,Female,4,04/01/2023,04/30/2023,8.80952381,Percent,SAN CARLOS APACHE HEALTHCARE CORPORATION,6157
5,ED,Benzodiazepine overdose,Sex,Female,4,04/01/2023,04/30/2023,4.761904762,Percent,PHELPS HOSPITAL,6158
5,ED,Fentanyl overdose,Sex,Female,4,04/01/2023,04/30/2023,2.857142857,Percent,HENRY FORD HEALTH KINGSWOOD HOSPITAL,6159
5,ED,Heroin overdose,Sex,Female,4,04/01/2023,04/30/2023,3.333333333,Percent,MEMPHIS VA MEDICAL CENTER,6160
5,ED,All Opioids overdose,Sex,Female,5,05/01/2023,05/31/2023,19.11468813,Percent,BOONE COUNTY HOSPITAL,6161
5,ED,Stimulants overdose,Sex,Female,5,05/01/2023,05/31/2023,7.444668008,Percent,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,6162
5,ED,Cannabis overdose,Sex,Female,5,05/01/2023,05/31/2023,13.27967807,Percent,"COFFEE REGIONAL MEDICAL CENTER, INC",6163
5,ED,Benzodiazepine overdose,Sex,Female,5,05/01/2023,05/31/2023,6.036217304,Percent,TWIN VALLEY BEHAVIORAL HEALTHCARE,6164
5,ED,Fentanyl overdose,Sex,Female,5,05/01/2023,05/31/2023,3.420523139,Percent,LOUIS STOKES CLEVELAND VA MEDICAL CENTER,6165
5,ED,Heroin overdose,Sex,Female,5,05/01/2023,05/31/2023,3.219315895,Percent,ROGER MILLS MEMORIAL HOSPITAL,6166
5,ED,All Opioids overdose,Sex,Female,6,06/01/2023,06/30/2023,24.83516484,Percent,EAMC-LANIER,6167
5,ED,Stimulants overdose,Sex,Female,6,06/01/2023,06/30/2023,6.153846154,Percent,MAUI MEMORIAL MEDICAL CENTER,6168
5,ED,Cannabis overdose,Sex,Female,6,06/01/2023,06/30/2023,10.32967033,Percent,NORTHERN ROCKIES MEDICAL CENTER,6169
5,ED,Benzodiazepine overdose,Sex,Female,6,06/01/2023,06/30/2023,5.714285714,Percent,GRACE COTTAGE HOSPITAL,6170
5,ED,Fentanyl overdose,Sex,Female,6,06/01/2023,06/30/2023,4.175824176,Percent,FRANCISCAN HEALTH MOORESVILLE,6171
5,ED,Heroin overdose,Sex,Female,6,06/01/2023,06/30/2023,3.076923077,Percent,STANTON COUNTY HOSPITAL,6172
5,ED,All Opioids overdose,Sex,Female,7,07/01/2023,07/31/2023,24.28884026,Percent,SAINT JAMES HOSPITAL,6173
5,ED,Stimulants overdose,Sex,Female,7,07/01/2023,07/31/2023,8.75273523,Percent,ADVENTHEALTH WATERMAN,6174
5,ED,Cannabis overdose,Sex,Female,7,07/01/2023,07/31/2023,10.94091904,Percent,PROVIDENCE ALASKA MEDICAL CENTER,6175
5,ED,Benzodiazepine overdose,Sex,Female,7,07/01/2023,07/31/2023,5.251641138,Percent,ALEXIAN BROTHERS BEHAVIORAL HLTH HOSP,6176
5,ED,Fentanyl overdose,Sex,Female,7,07/01/2023,07/31/2023,4.157549234,Percent,ST MARYS REGIONAL MEDICAL CENTER,6177
5,ED,Heroin overdose,Sex,Female,7,07/01/2023,07/31/2023,3.282275711,Percent,HARLAN COUNTY HEALTH SYSTEM,6178
5,ED,All Opioids overdose,Sex,Female,8,08/01/2023,08/31/2023,26.42487047,Percent,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,6179
5,ED,Stimulants overdose,Sex,Female,8,08/01/2023,08/31/2023,8.549222798,Percent,Blanchfield ACH (FT Campbell),6180
5,ED,Cannabis overdose,Sex,Female,8,08/01/2023,08/31/2023,12.43523316,Percent,POMONA VALLEY HOSPITAL MEDICAL CENTER,6181
5,ED,Benzodiazepine overdose,Sex,Female,8,08/01/2023,08/31/2023,4.922279793,Percent,"AHN EMERUS WESTMORELAND, LLC",6182
5,ED,Fentanyl overdose,Sex,Female,8,08/01/2023,08/31/2023,3.626943005,Percent,VALLEY COUNTY HEALTH SYSTEM,6183
5,ED,Heroin overdose,Sex,Female,8,08/01/2023,08/31/2023,5.440414508,Percent,Brooke Army Medical Center  (FT Sam Houston),6184
5,ED,All Opioids overdose,Sex,Female,9,09/01/2023,09/30/2023,21.66666667,Percent,FLOYD COUNTY MEDICAL CENTER,6185
5,ED,Stimulants overdose,Sex,Female,9,09/01/2023,09/30/2023,10.23809524,Percent,SHARKEY ISSAQUENA COMMUNITY HOSPITAL,6186
5,ED,Cannabis overdose,Sex,Female,9,09/01/2023,09/30/2023,13.80952381,Percent,MULTICARE AUBURN MEDICAL CENTER,6187
5,ED,Benzodiazepine overdose,Sex,Female,9,09/01/2023,09/30/2023,5.238095238,Percent,BRIDGTON HOSPITAL,6188
